A_x [g]	A_y [g]	A_z [g]
  -0.277671995	   0.232775996	   1.282951975
   0.251807995	   0.062951999	   1.014063980
   0.851559984	  -0.167871997	   0.725655986
   1.454239972	  -0.410407992	   0.411383992
   2.063751960	  -0.657335987	   0.393327992
   2.720111948	  -0.861319983	   0.651967987
   3.363295935	  -1.013575980	   1.045783980
   3.927911924	  -1.219511976	   1.430815972
   4.234863918	  -1.421543973	   1.489375971
   4.375407916	  -1.415687973	   1.442039972
   4.419815915	  -1.410319973	   1.216095977
   4.292935917	  -1.450823972	   0.851559984
   4.081143921	  -1.348831974	   0.641719988
   3.774679927	  -1.075063979	   0.609999988
   3.418439934	  -0.747127986	   0.538751990
   3.085623940	  -0.446519991	   0.460183991
   2.818687946	  -0.115655998	   0.552415989
   2.596647950	   0.148839997	   0.692471987
   2.394615954	   0.277183995	   0.787143985
   2.128167959	   0.385031993	   0.843263984
   1.972495962	   0.346967993	   0.810079984
   1.752407966	   0.245463995	   0.727607986
   1.427399972	   0.183975996	   0.756399985
   1.141919978	   0.123463998	   0.857903983
   0.793487985	   0.082471998	   0.999911981
   0.462135991	   0.118583998	   1.148751978
   0.287431994	   0.081007998	   1.302471975
   0.171287997	   0.009272000	   1.348831974
  -0.037575999	  -0.067343999	   1.215607977
  -0.280111995	  -0.159575997	   0.985271981
  -0.463111991	  -0.204959996	   0.776895985
  -0.703695986	  -0.194223996	   0.731023986
  -0.901335983	  -0.165919997	   0.681247987
  -1.073111979	  -0.141031997	   0.696375987
  -1.210727977	  -0.023424000	   0.916463982
  -1.281487975	   0.155671997	   1.357127974
  -1.478639971	   0.464575991	   1.930527963
  -1.819751965	   0.788119985	   2.458543953
  -1.865135964	   0.875471983	   2.615191950
  -2.147687959	   0.654895987	   2.141343959
  -2.429263953	   0.561199989	   1.966639962
  -2.233087957	   0.339647993	   1.429839972
  -2.110111959	  -0.101503998	   0.735415986
  -2.131583959	  -0.426999992	   0.443591991
  -2.058871960	  -0.631959988	   0.568519989
  -2.022271961	  -0.726631986	   0.992103981
  -1.951511962	  -0.680759987	   1.431791972
  -1.828535965	  -0.591455989	   1.757775966
  -1.729471967	  -0.414799992	   1.869039964
  -1.654807968	  -0.245463995	   1.787055966
  -1.642119968	  -0.110287998	   1.671887968
  -1.580631969	   0.043919999	   1.622599969
  -1.489863971	   0.152255997	   1.591855969
  -1.471319972	   0.242047995	   1.610399969
  -1.526463971	   0.276695995	   1.675791968
  -1.551839970	   0.267911995	   1.749967966
  -1.492303971	   0.262055995	   1.807063965
  -1.379575973	   0.229847996	   1.788031965
  -1.233663976	   0.202031996	   1.724591967
  -1.052127980	   0.200567996	   1.659687968
  -0.877423983	   0.225943996	   1.574287970
  -0.604143988	   0.170799997	   1.411783973
  -0.286455994	   0.045871999	   1.126303978
  -0.057095999	  -0.096135998	   0.770551985
   0.229359996	  -0.276207995	   0.480679991
   0.676855987	  -0.516303990	   0.175191997
   1.159487978	  -0.752983985	  -0.005368000
   1.643095968	  -0.888647983	   0.056607999
   2.190631958	  -0.899871983	   0.399183992
   2.635199949	  -0.870591983	   0.792999985
   2.970455943	  -0.846191984	   1.045295980
   3.328159936	  -0.864735983	   1.079455979
   3.638039930	  -0.875959983	   0.983807981
   3.902535925	  -0.915975982	   0.792999985
   4.028439922	  -0.966239981	   0.736879986
   3.998183923	  -0.983319981	   0.760303985
   3.882039925	  -0.876935983	   0.758839985
   3.632183930	  -0.628055988	   0.751031986
   3.300343936	  -0.401135992	   0.650015987
   3.001687942	  -0.198127996	   0.622687988
   2.774767946	   0.003416000	   0.643671988
   2.550287951	   0.080031998	   0.635863988
   2.304335956	   0.122487998	   0.655871987
   2.014951961	   0.147863997	   0.688567987
   1.698727967	   0.195199996	   0.738343986
   1.390311973	   0.275231995	   0.774943985
   1.106783979	   0.391375992	   0.848143984
   0.748103986	   0.422607992	   0.925247982
   0.431879992	   0.480191991	   1.001863981
   0.137615997	   0.505567990	   0.975999981
  -0.140543997	   0.479215991	   1.009671981
  -0.357215993	   0.504591990	   1.081895979
  -0.627079988	   0.580719989	   1.166319977
  -0.903775983	   0.628543988	   1.272703975
  -1.104831979	   0.584135989	   1.330287974
  -1.297103975	   0.470431991	   1.360055974
  -1.415199973	   0.326959994	   1.394703973
  -1.382991973	   0.141031997	   1.429839972
  -1.359079974	  -0.053191999	   1.426423972
  -1.381039973	  -0.191295996	   1.517679971
  -1.461559972	  -0.095647998	   1.843175964
  -1.402511973	  -0.133223997	   2.131095959
  -1.523047971	  -0.182999996	   2.091079960
  -1.952487962	  -0.150791997	   2.444391953
  -2.055943960	   0.059047999	   2.558095951
  -1.988599962	   0.158111997	   2.377047954
  -2.188191958	   0.081007998	   1.995431961
  -2.310679955	   0.034159999	   1.706535967
  -2.234063957	   0.006832000	   1.341023974
  -2.179895958	  -0.055631999	   1.077503979
  -2.110111959	  -0.032695999	   0.840823984
  -1.978351962	   0.018544000	   0.746151986
  -1.850495964	   0.040015999	   0.771039985
  -1.720687967	   0.034159999	   0.828623984
  -1.533783970	   0.027815999	   0.951599982
  -1.315647975	   0.073687999	   1.149727978
  -1.125327978	   0.193735996	   1.402999973
  -0.948183982	   0.336231994	   1.599663969
  -0.806175984	   0.429439992	   1.636263968
  -0.708575986	   0.493855990	   1.530855970
  -0.631471988	   0.546071989	   1.339071974
  -0.559247989	   0.554367989	   1.133623978
  -0.439687992	   0.555831989	   1.006743981
  -0.303535994	   0.507031990	   0.945255982
  -0.192271996	   0.400159992	   0.898407983
   0.047823999	   0.209351996	   0.856439983
   0.559247989	  -0.075151999	   0.791535985
   1.198527977	  -0.471407991	   0.785191985
   1.980791962	  -0.859367983	   0.789583985
   2.695223948	  -1.216095977	   0.863759983
   3.249103937	  -1.248303976	   1.079943979
   3.626327930	  -1.125815978	   1.418127973
   3.941575924	  -1.000399981	   1.630895969
   4.046495922	  -1.069695979	   1.576239970
   3.885943925	  -1.127279978	   1.384943973
   3.791759927	  -1.086775979	   1.103367979
   3.647311930	  -1.024311980	   0.830575984
   3.370127935	  -0.852047984	   0.642207988
   3.142719939	  -0.656847987	   0.615855988
   2.951423943	  -0.481655991	   0.617319988
   2.650327949	  -0.375271993	   0.603167988
   2.388271954	  -0.232287996	   0.617807988
   2.160375958	  -0.117607998	   0.593895989
   1.891487963	  -0.029279999	   0.560223989
   1.591855969	   0.044407999	   0.561199989
   1.308327975	   0.093207998	   0.585111989
   0.989175981	   0.074663999	   0.652455987
   0.716871986	   0.162015997	   0.678319987
   0.422119992	   0.253759995	   0.674903987
   0.123463998	   0.305487994	   0.640743988
  -0.193247996	   0.423095992	   0.592431989
  -0.569983989	   0.592431989	   0.591943989
  -0.905239983	   0.801783985	   0.691007987
  -1.126791978	   1.026263980	   0.899383983
  -1.321991974	   1.162415978	   1.107271979
  -1.535735970	   1.221951976	   1.304423975
  -1.842687964	   1.172175977	   1.527439971
  -2.142319959	   1.024799980	   1.650415968
  -2.331663955	   0.837407984	   1.717271967
  -2.426335953	   0.600239988	   1.768999966
  -2.482943952	   0.233751995	   1.845127964
  -2.492215952	   0.036111999	   1.811455965
  -2.435119953	  -0.389423992	   1.486935971
  -2.659111949	  -0.543143990	   1.524999971
  -2.557607951	  -0.424071992	   1.784615966
  -2.256511956	  -0.341599993	   1.778271966
  -2.252119957	  -0.236191995	   1.764119966
  -2.146711959	  -0.099551998	   1.602591969
  -2.053015960	   0.101991998	   1.451311972
  -2.029591961	   0.290359994	   1.347855974
  -2.004215961	   0.434319992	   1.248791976
  -1.958343962	   0.508007990	   1.139967978
  -1.898319963	   0.498247990	   1.031143980
  -1.776319966	   0.441639991	   0.962823981
  -1.562575970	   0.391375992	   0.932567982
  -1.302471975	   0.331351994	   0.866687983
  -0.985759981	   0.243999995	   0.759815985
  -0.612439988	   0.192271996	   0.663191987
  -0.251319995	   0.130295997	   0.602679988
   0.121023998	   0.042455999	   0.552903989
   0.504103990	  -0.120047998	   0.495807990
   0.995031981	  -0.402599992	   0.416263992
   1.661151968	  -0.702719986	   0.407479992
   2.390711954	  -1.069695979	   0.487023991
   3.121735940	  -1.445943972	   0.633423988
   3.708311928	  -1.730935967	   0.832527984
   4.046983922	  -1.833903965	   1.083847979
   4.202655919	  -1.768999966	   1.336631974
   4.274879918	  -1.644071968	   1.507919971
   4.187039919	  -1.390311973	   1.485959971
   3.916687924	  -1.079455979	   1.309303975
   3.512623932	  -0.740783986	   1.033583980
   3.070983941	  -0.426511992	   0.755911985
   2.666919949	  -0.179095997	   0.562663989
   2.356551955	  -0.018056000	   0.501175990
   2.155983958	   0.058559999	   0.518255990
   1.996407961	   0.128831998	   0.552415989
   1.816335965	   0.160551997	   0.623175988
   1.614791969	   0.215695996	   0.749567986
   1.329799974	   0.271327995	   0.778359985
   1.091167979	   0.368927993	   0.810567984
   0.859367983	   0.373807993	   0.756887985
   0.617807988	   0.377711993	   0.721751986
   0.411871992	   0.392351992	   0.737855986
   0.218623996	   0.435783992	   0.813007984
   0.053191999	   0.483119991	   0.962335981
  -0.115167998	   0.490439991	   1.048711980
  -0.303047994	   0.453839991	   1.042367980
  -0.461647991	   0.371367993	   0.967703981
  -0.625615988	   0.231311996	   0.847167984
  -0.745663986	   0.172751997	   0.801295985
  -0.883767983	   0.146399997	   0.844727984
  -1.121423978	   0.149815997	   0.932079982
  -1.360055974	   0.118095998	   1.054567980
  -1.516215971	   0.122975998	   1.150215978
  -1.728007967	   0.156159997	   1.285391975
  -1.893927963	   0.190807996	   1.342975974
  -2.032031961	   0.166407997	   1.247327976
  -2.217471957	   0.235703995	   1.165831978
  -2.331663955	   0.330375994	   1.128255978
  -2.364847954	   0.378687993	   1.132647978
  -2.323367955	   0.439687992	   1.192671977
  -2.238455957	   0.408943992	   1.210727977
  -2.127191959	   0.411383992	   1.230247976
  -1.978839962	   0.453839991	   1.270751975
  -1.828535965	   0.507031990	   1.326383974
  -1.688967967	   0.563639989	   1.343951974
  -1.554279970	   0.619271988	   1.345415974
  -1.434231972	   0.669535987	   1.363959974
  -1.334679974	   0.733463986	   1.420079973
  -1.280023975	   0.830575984	   1.471807972
  -1.259039976	   0.949159982	   1.534759970
  -1.274167975	   1.041391980	   1.572335970
  -1.304911975	   1.079455979	   1.533783970
  -1.240495976	   1.045295980	   1.380063973
  -1.141431978	   0.929639982	   1.143871978
  -1.019431980	   0.734927986	   0.895479983
  -0.779335985	   0.475311991	   0.616343988
  -0.460183991	   0.156159997	   0.365023993
   0.034647999	  -0.149815997	   0.196663996
   0.726143986	  -0.531431990	   0.122975998
   1.652855968	  -0.857415983	   0.262543995
   2.590791950	  -1.186327977	   0.487999991
   3.375007935	  -1.397631973	   0.860343983
   3.970855923	  -1.366399974	   1.389335973
   4.238279918	  -1.253183976	   1.851471964
   4.261215918	  -1.191695977	   2.070583960
   4.190455919	  -1.112639979	   2.009095961
   4.031367922	  -1.024799980	   1.723615967
   3.772727927	  -0.853999984	   1.356151974
   3.377447935	  -0.658311987	   1.008695981
   2.867487945	  -0.460671991	   0.703207986
   2.358991954	  -0.304999994	   0.519719990
   1.926135963	  -0.179095997	   0.392351992
   1.563551970	  -0.104919998	   0.320615994
   1.215607977	  -0.093695998	   0.294263994
   0.900359983	  -0.059047999	   0.237655995
   0.602679988	  -0.012200000	   0.237655995
   0.341599993	   0.041967999	   0.280111995
   0.109311998	   0.100039998	   0.321591994
  -0.114191998	   0.199103996	   0.362095993
  -0.317199994	   0.273279995	   0.392351992
  -0.429439992	   0.357215993	   0.480679991
  -0.595359989	   0.479215991	   0.697839987
  -0.709063986	   0.653919987	   0.966239981
  -0.832039984	   0.722727986	   1.260991976
  -1.067743979	   0.730535986	   1.451799972
  -1.304911975	   0.700767986	   1.498647971
  -1.455703972	   0.452863991	   1.352735974
  -1.560135970	   0.184951996	   1.130207978
  -1.695799967	   0.022448000	   1.065303979
  -1.819263965	  -0.082471998	   1.076039979
  -2.010071961	  -0.129319998	   1.148263978
  -2.225279957	  -0.112239998	   1.227319976
  -2.458055953	  -0.004392000	   1.296615975
  -2.661063949	   0.102479998	   1.260991976
  -2.850407945	   0.220575996	   1.174127977
  -2.930439943	   0.374783993	   1.108735979
  -2.856263945	   0.431391992	   0.976487981
  -2.726943947	   0.448471991	   0.857903983
  -2.527351951	   0.474335991	   0.817399984
  -2.313119955	   0.495319990	   0.911583982
  -2.089127960	   0.550463989	   1.111175979
  -1.935407963	   0.636351988	   1.338095974
  -1.887583964	   0.704671986	   1.549399970
  -1.846591964	   0.784703985	   1.703119967
  -1.717271967	   0.778847985	   1.657735968
  -1.519631971	   0.632447988	   1.315647975
  -1.233175976	   0.390887992	   0.790559985
  -0.786655985	   0.126879998	   0.177143997
  -0.280599995	  -0.062951999	  -0.123951998
   0.303047994	  -0.226431996	  -0.031231999
   1.147287978	  -0.340135993	   0.323055994
   1.949559962	  -0.453839991	   0.841311984
   2.585423950	  -0.541679990	   1.465463972
   3.149551939	  -0.562663989	   2.014463961
   3.465287933	  -0.649039987	   2.306287955
   3.595095931	  -0.827647984	   2.289207956
   3.797615927	  -1.085311979	   2.018367961
   3.958167924	  -1.238543976	   1.813407965
   3.993303923	  -1.152167978	   1.744111966
   3.837143926	  -0.909631982	   1.706535967
   3.490663933	  -0.615855988	   1.564039970
   3.076839941	  -0.328423994	   1.400559973
   2.651791949	  -0.076615999	   1.252695976
   2.327759955	   0.042943999	   1.098487979
   2.065215960	   0.060511999	   0.991615981
   1.785591966	   0.045871999	   0.869615983
   1.488887971	   0.035135999	   0.712479986
   1.204871977	   0.059535999	   0.598287988
   0.897919983	   0.100039998	   0.484583991
   0.608047988	   0.190319996	   0.458719991
   0.338671993	   0.252295995	   0.486535991
   0.106871998	   0.279623995	   0.528991990
  -0.121511998	   0.313295994	   0.546559989
  -0.351847993	   0.356239993	   0.561687989
  -0.542655990	   0.418215992	   0.608535988
  -0.787631985	   0.444079991	   0.685639987
  -1.075551979	   0.484583991	   0.790559985
  -1.240007976	   0.494831990	   0.902799983
  -1.240983976	   0.358679993	   1.041391980
  -1.203407977	   0.183487996	   1.108247979
  -1.260015976	   0.101015998	   1.179495977
  -1.258063976	   0.024888000	   1.179007977
  -1.274655975	   0.063927999	   1.236103976
  -1.466439972	   0.258639995	   1.448383972
  -1.589903969	   0.386007993	   1.568919970
  -1.642607968	   0.427975992	   1.597223969
  -1.738743966	   0.410407992	   1.523535971
  -1.863183964	   0.396255992	   1.476199972
  -1.993967962	   0.323543994	   1.450335972
  -2.073511960	   0.267423995	   1.411783973
  -2.098399960	   0.270839995	   1.390311973
  -2.097423960	   0.300607994	   1.328823974
  -2.126215959	   0.381615993	   1.185351977
  -2.087663960	   0.498247990	   1.035047980
  -1.972495962	   0.550463989	   0.900847983
  -1.912959963	   0.586087989	   0.859855983
  -1.905639963	   0.634399988	   0.871079983
  -1.959319962	   0.658799987	   0.981367981
  -1.956879962	   0.687591987	   1.126303978
  -1.986647962	   0.696863987	   1.224879976
  -2.012023961	   0.700279986	   1.250255976
  -1.979815962	   0.684175987	   1.131183978
  -1.912471963	   0.643183988	   0.906215983
  -1.829511965	   0.548023989	   0.604631988
  -1.629919969	   0.447495991	   0.341599993
  -1.404951973	   0.316711994	   0.133223997
  -1.129719978	   0.171775997	  -0.031719999
  -0.802271985	  -0.025376000	  -0.081495998
  -0.343063993	  -0.213743996	   0.012200000
   0.278159995	  -0.371855993	   0.198615996
   1.098487979	  -0.574863989	   0.469943991
   2.094983960	  -0.854975984	   0.835943984
   3.024623942	  -1.138991978	   1.262455976
   3.678543929	  -1.261967976	   1.581607969
   4.117255921	  -1.317599975	   1.625039969
   4.386631915	  -1.337119974	   1.499623971
   4.501311913	  -1.280511975	   1.417151973
   4.405175915	  -1.293687975	   1.316135975
   4.180695919	  -1.244399976	   1.218047976
   3.947919924	  -1.138015978	   1.040415980
   3.741007928	  -0.959407981	   0.778847985
   3.386719935	  -0.721751986	   0.523135990
   3.034871941	  -0.408455992	   0.395767992
   2.774279946	  -0.161527997	   0.395767992
   2.541503951	   0.018544000	   0.453839991
   2.340447955	   0.148839997	   0.566567989
   2.129631959	   0.246927995	   0.636351988
   1.870991964	   0.319151994	   0.641719988
   1.569407970	   0.356239993	   0.601215988
   1.247327976	   0.288895994	   0.528015990
   0.949159982	   0.344527993	   0.457743991
   0.637815988	   0.343063993	   0.522159990
   0.427487992	   0.312319994	   0.662215987
   0.249855995	   0.250831995	   0.801295985
   0.047823999	   0.190807996	   0.877423983
  -0.147375997	   0.181047997	   0.971119981
  -0.361119993	   0.233263995	   1.054567980
  -0.633423988	   0.260591995	   1.066767979
  -0.929639982	   0.129807997	   0.936959982
  -1.006743981	   0.009272000	   0.806175984
  -1.021383980	  -0.135663997	   0.694911987
  -1.108735979	  -0.235215995	   0.682223987
  -1.116543978	  -0.274255995	   0.858879983
  -1.216095977	  -0.306463994	   1.088727979
  -1.385919973	  -0.314271994	   1.404951973
  -1.579655970	  -0.228383996	   1.675791968
  -1.833903965	  -0.069783999	   1.778759966
  -2.109135959	   0.198127996	   1.795839965
  -2.421455953	   0.490927991	   1.688479967
  -2.638615949	   0.496783990	   1.493767971
  -2.762079947	   0.460183991	   1.291247975
  -2.662527949	   0.386007993	   1.191695977
  -2.683999948	   0.275719995	   1.166807977
  -2.674239948	   0.269863995	   1.262455976
  -2.540527951	   0.272791995	   1.282463975
  -2.516615951	   0.379175993	   1.294663975
  -2.452199953	   0.528503990	   1.323943974
  -2.408767954	   0.633423988	   1.393239973
  -2.406815954	   0.731511986	   1.463023972
  -2.363383954	   0.780311985	   1.498647971
  -2.230647957	   0.813007984	   1.506943971
  -2.098887959	   0.833503984	   1.455215972
  -1.978351962	   0.836919984	   1.376647973
  -1.833415965	   0.846191984	   1.277095975
  -1.653831968	   0.832039984	   1.151679978
  -1.354687974	   0.764207985	   0.998447981
  -1.014551980	   0.679295987	   0.779335985
  -0.698815987	   0.501175990	   0.436271992
  -0.242535995	   0.190807996	   0.060511999
   0.405527992	  -0.269375995	  -0.210327996
   1.125327978	  -0.682711987	  -0.262055995
   1.727031967	  -1.052615980	  -0.144935997
   2.320439955	  -1.427399972	   0.111751998
   2.948495943	  -1.672863968	   0.452863991
   3.537999932	  -1.790959965	   0.705647986
   4.029903922	  -1.852447964	   0.768599985
   4.306111917	  -1.911495963	   0.750055986
   4.475935914	  -1.916375963	   0.825207984
   4.440799914	  -1.718735967	   1.053103980
   4.196799919	  -1.471807972	   1.174127977
   3.831775926	  -1.123863978	   1.091655979
   3.439423934	  -0.745175986	   0.839847984
   3.057807941	  -0.495807990	   0.525087990
   2.651791949	  -0.336719994	   0.308903994
   2.397055954	  -0.237655995	   0.229359996
   2.203807957	  -0.160063997	   0.255223995
   1.879287964	   0.014640000	   0.512887990
   1.596247969	   0.178119997	   0.718335986
   1.321015975	   0.287431994	   0.805687984
   1.024311980	   0.354775993	   0.801295985
   0.721751986	   0.374295993	   0.811055984
   0.401135992	   0.397719992	   0.797879985
   0.130783997	   0.453351991	   0.759815985
  -0.084911998	   0.477751991	   0.735903986
  -0.258151995	   0.514839990	   0.710039986
  -0.452375991	   0.511423990	   0.604631988
  -0.672951987	   0.483607991	   0.537775990
  -0.853023984	   0.578767989	   0.721263986
  -0.912071982	   0.667095987	   0.976975981
  -1.033095980	   0.765183985	   1.312719975
  -1.085311979	   0.747615986	   1.559647970
  -1.145823978	   0.673927987	   1.661151968
  -1.161927978	   0.523623990	   1.675791968
  -1.158023978	   0.277671995	   1.481079971
  -1.259527976	   0.053679999	   1.211703977
  -1.390311973	  -0.049287999	   1.006255981
  -1.578191970	   0.013664000	   0.987711981
  -1.672375968	   0.126879998	   1.125327978
  -1.856351964	   0.240095995	   1.337607974
  -2.073999960	   0.410407992	   1.508407971
  -2.268711956	   0.445055991	   1.499623971
  -2.492703952	   0.429927992	   1.416663973
  -2.460007953	   0.351359993	   1.236103976
  -2.375583954	   0.164943997	   0.881815983
  -2.314095955	   0.092231998	   0.560711989
  -2.183311958	   0.169823997	   0.547535989
  -2.049111960	   0.383079993	   0.771039985
  -1.963223962	   0.630495988	   1.020895980
  -1.892951963	   0.817887984	   1.186815977
  -1.825119965	   0.937935982	   1.271727975
  -1.816335965	   0.991127981	   1.273679975
  -1.836831965	   1.008695981	   1.210239977
  -1.786567966	   0.925247982	   1.070183979
  -1.631383969	   0.770551985	   0.853999984
  -1.441063972	   0.605119988	   0.626591988
  -1.245375976	   0.474823991	   0.485071991
  -0.989663981	   0.359655993	   0.465063991
  -0.723215986	   0.251319995	   0.498735990
  -0.407967992	   0.110775998	   0.576815989
  -0.030743999	  -0.019032000	   0.668559987
   0.342575993	  -0.105407998	   0.764695985
   0.791535985	  -0.225943996	   0.827159984
   1.247327976	  -0.427975992	   0.851559984
   1.910031963	  -0.677343987	   0.911583982
   2.551751951	  -0.952087982	   1.098487979
