Time	A_x [g]	A_y [g]	A_z [g]
  25.875109000	  -0.124927998	  -0.085399998	   1.007231981
  25.883716000	  -0.116143998	  -0.079543998	   1.007231981
  25.892323000	  -0.112239998	  -0.068807999	   1.010647980
  25.900930000	  -0.134199997	  -0.077591999	   1.009671981
  25.909537000	  -0.142007997	  -0.073199999	   1.006743981
  25.918144000	  -0.144935997	  -0.059535999	   1.008695981
  25.926751000	  -0.151767997	  -0.058071999	   1.017967980
  25.935358000	  -0.153231997	  -0.056119999	   1.001375981
  25.943965000	  -0.146399997	  -0.061975999	   1.000887981
  25.952572000	  -0.136639997	  -0.064415999	   0.998447981
  25.961179000	  -0.121511998	  -0.060023999	   0.998447981
  25.969786000	  -0.117607998	  -0.057583999	   1.001375981
  25.978393000	  -0.127855998	  -0.063927999	   0.999911981
  25.987000000	  -0.142495997	  -0.069783999	   0.998935981
  25.995606000	  -0.145423997	  -0.066367999	   0.995519981
  26.004212000	  -0.143959997	  -0.064415999	   1.001863981
  26.012818000	  -0.144447997	  -0.068319999	   1.003815981
  26.021424000	  -0.145911997	  -0.070759999	   1.004791981
  26.030030000	  -0.146887997	  -0.079055998	   1.006743981
  26.038636000	  -0.142007997	  -0.080031998	   1.009671981
  26.047242000	  -0.138591997	  -0.080031998	   1.008207981
  26.055848000	  -0.138103997	  -0.083447998	   1.003815981
  26.064454000	  -0.136151997	  -0.083935998	   1.003327981
  26.073060000	  -0.127855998	  -0.074175999	   1.005279981
  26.081666000	  -0.127855998	  -0.071735999	   1.003327981
  26.090272000	  -0.126879998	  -0.062463999	   1.003815981
  26.098878000	  -0.125415998	  -0.058071999	   1.009183981
  26.107484000	  -0.135175997	  -0.061487999	   1.018943980
  26.116090000	  -0.141031997	  -0.064415999	   1.021383980
  26.124696000	  -0.147375997	  -0.066855999	   1.019919980
  26.133302000	  -0.148839997	  -0.073687999	   1.018455980
  26.141908000	  -0.150303997	  -0.080031998	   1.021871980
  26.150514000	  -0.147375997	  -0.081007998	   1.019431980
  26.159120000	  -0.142007997	  -0.081495998	   1.012599980
  26.167726000	  -0.134687997	  -0.080031998	   1.004791981
  26.176332000	  -0.127367998	  -0.075639999	   0.999911981
  26.184938000	  -0.123463998	  -0.069295999	   1.001863981
  26.193544000	  -0.124927998	  -0.071247999	   1.004303981
  26.202150000	  -0.123951998	  -0.069295999	   0.999423981
  26.210756000	  -0.122487998	  -0.069295999	   1.003815981
  26.219362000	  -0.131759997	  -0.068807999	   1.010647980
  26.227968000	  -0.144935997	  -0.073687999	   1.016991980
  26.236574000	  -0.152743997	  -0.074175999	   1.017967980
  26.245180000	  -0.156159997	  -0.071735999	   1.019431980
  26.253786000	  -0.151279997	  -0.073687999	   1.016991980
  26.262392000	  -0.141031997	  -0.075639999	   1.009183981
  26.270998000	  -0.128831998	  -0.078567998	   1.009183981
  26.279604000	  -0.115167998	  -0.079543998	   1.005279981
  26.288210000	  -0.111263998	  -0.077591999	   1.012111980
  26.296816000	  -0.114191998	  -0.074175999	   1.009671981
  26.305422000	  -0.121999998	  -0.070271999	   1.009671981
  26.314028000	  -0.125415998	  -0.067343999	   1.008207981
  26.322634000	  -0.128343998	  -0.065391999	   1.004791981
  26.331240000	  -0.137127997	  -0.067831999	   1.001863981
  26.339846000	  -0.144447997	  -0.071247999	   0.997959981
  26.348452000	  -0.138103997	  -0.061487999	   0.996983981
  26.357058000	  -0.132735997	  -0.058559999	   1.000399981
  26.365664000	  -0.130295997	  -0.060023999	   0.997959981
  26.374270000	  -0.125415998	  -0.061487999	   0.995031981
  26.382876000	  -0.120535998	  -0.059535999	   1.001375981
  26.391482000	  -0.125903998	  -0.066855999	   1.007231981
  26.400088000	  -0.132247997	  -0.074663999	   1.006743981
  26.408694000	  -0.138591997	  -0.079543998	   1.008695981
  26.417300000	  -0.144447997	  -0.081007998	   1.013087980
  26.425906000	  -0.143471997	  -0.072223999	   1.015039980
  26.434512000	  -0.141031997	  -0.070759999	   1.012599980
  26.443118000	  -0.141519997	  -0.075639999	   1.006255981
  26.451724000	  -0.140543997	  -0.070759999	   1.003327981
  26.460330000	  -0.135663997	  -0.071735999	   1.009671981
  26.468936000	  -0.134199997	  -0.074663999	   1.014551980
  26.477542000	  -0.139079997	  -0.078079998	   1.010159981
  26.486148000	  -0.137615997	  -0.082471998	   1.008695981
  26.494754000	  -0.133223997	  -0.076127999	   1.009671981
  26.503360000	  -0.132247997	  -0.063927999	   1.012111980
  26.511966000	  -0.132735997	  -0.057095999	   1.011135980
  26.520572000	  -0.138103997	  -0.047823999	   1.009183981
  26.529178000	  -0.141519997	  -0.041967999	   1.012111980
  26.537784000	  -0.143471997	  -0.042943999	   1.014551980
  26.546390000	  -0.155183997	  -0.054655999	   1.018943980
  26.554996000	  -0.154207997	  -0.064903999	   1.024799980
  26.563602000	  -0.152743997	  -0.069783999	   1.024799980
  26.572208000	  -0.158111997	  -0.068807999	   1.041879980
  26.580814000	  -0.146887997	  -0.056119999	   1.020895980
  26.589420000	  -0.143959997	  -0.046359999	   1.028215980
  26.598026000	  -0.135175997	  -0.042943999	   1.030167980
  26.606632000	  -0.130295997	  -0.053191999	   1.023335980
  26.615238000	  -0.121023998	  -0.064415999	   1.016991980
  26.623844000	  -0.112727998	  -0.077591999	   1.009671981
  26.632450000	  -0.110287998	  -0.092231998	   1.008207981
  26.641056000	  -0.117119998	  -0.103455998	   1.003815981
  26.649662000	  -0.116631998	  -0.103455998	   0.999423981
  26.658268000	  -0.124927998	  -0.095647998	   1.000887981
  26.666874000	  -0.139567997	  -0.089303998	   1.006255981
  26.675480000	  -0.147863997	  -0.082959998	   1.005279981
  26.684086000	  -0.144935997	  -0.079055998	   1.003327981
  26.692692000	  -0.135663997	  -0.076127999	   1.003815981
  26.701298000	  -0.130783997	  -0.084423998	   1.002351981
  26.709904000	  -0.130295997	  -0.090767998	   1.004791981
  26.718510000	  -0.121999998	  -0.086863998	   1.001375981
  26.727116000	  -0.117607998	  -0.079543998	   0.997959981
  26.735722000	  -0.117607998	  -0.073687999	   0.995519981
  26.744328000	  -0.124439998	  -0.065391999	   0.990151981
  26.752934000	  -0.123463998	  -0.055631999	   0.990639981
  26.761540000	  -0.124927998	  -0.048311999	   0.988199981
  26.770146000	  -0.127367998	  -0.048799999	   0.992591981
  26.778752000	  -0.129319998	  -0.055143999	   0.992591981
  26.787358000	  -0.129319998	  -0.062463999	   0.995031981
  26.795964000	  -0.130783997	  -0.067343999	   0.995031981
  26.804570000	  -0.132735997	  -0.064903999	   0.996983981
  26.813176000	  -0.125415998	  -0.058559999	   1.000887981
  26.821782000	  -0.129319998	  -0.061487999	   1.000399981
  26.830388000	  -0.136151997	  -0.062951999	   1.002351981
  26.838994000	  -0.135663997	  -0.061487999	   1.006255981
  26.847600000	  -0.135175997	  -0.065879999	   1.012111980
  26.856206000	  -0.133711997	  -0.071735999	   1.013087980
  26.864812000	  -0.131271997	  -0.078079998	   1.009183981
  26.873418000	  -0.129319998	  -0.087839998	   1.005279981
  26.882024000	  -0.123463998	  -0.088327998	   1.005279981
  26.890630000	  -0.120535998	  -0.087351998	   1.009671981
  26.899236000	  -0.122975998	  -0.087351998	   1.011135980
  26.907842000	  -0.128831998	  -0.083935998	   1.009671981
  26.916448000	  -0.131271997	  -0.071247999	   1.010159981
  26.925054000	  -0.135663997	  -0.059047999	   1.009183981
  26.933660000	  -0.139079997	  -0.054655999	   1.006743981
  26.942266000	  -0.131759997	  -0.055631999	   1.006255981
  26.950872000	  -0.119559998	  -0.065879999	   1.001375981
  26.959478000	  -0.109799998	  -0.080031998	   0.998935981
  26.968084000	  -0.108335998	  -0.098087998	   0.997959981
  26.976690000	  -0.106383998	  -0.098087998	   1.001375981
  26.985296000	  -0.109799998	  -0.089303998	   1.004791981
  26.993902000	  -0.119559998	  -0.081495998	   1.001863981
  27.002508000	  -0.127367998	  -0.070759999	   0.997959981
  27.011114000	  -0.132735997	  -0.067831999	   1.000399981
  27.019720000	  -0.145423997	  -0.076615999	   1.004791981
  27.028326000	  -0.149327997	  -0.087351998	   1.010647980
  27.036932000	  -0.147863997	  -0.091743998	   1.016991980
  27.045538000	  -0.139079997	  -0.098087998	   1.018943980
  27.054144000	  -0.140543997	  -0.100039998	   1.021383980
  27.062750000	  -0.138591997	  -0.101015998	   1.027239980
  27.071356000	  -0.136639997	  -0.104919998	   1.030655980
  27.079962000	  -0.139079997	  -0.095647998	   1.034559980
  27.088568000	  -0.141519997	  -0.084911998	   1.028703980
  27.097174000	  -0.147375997	  -0.076127999	   1.022847980
  27.105780000	  -0.146887997	  -0.058071999	   1.020895980
  27.114386000	  -0.140055997	  -0.045383999	   1.016015980
  27.122992000	  -0.138591997	  -0.037575999	   1.012111980
  27.131598000	  -0.136639997	  -0.032695999	   1.007231981
  27.140204000	  -0.133223997	  -0.036111999	   1.003815981
  27.148810000	  -0.132247997	  -0.040503999	   1.003815981
  27.157416000	  -0.137127997	  -0.055631999	   1.001375981
  27.166022000	  -0.139567997	  -0.068807999	   1.001863981
  27.174628000	  -0.138591997	  -0.083447998	   1.003815981
  27.183234000	  -0.127367998	  -0.093207998	   0.999911981
  27.191840000	  -0.117607998	  -0.102479998	   0.995031981
  27.200446000	  -0.117607998	  -0.106871998	   0.996007981
  27.209052000	  -0.117119998	  -0.096135998	   0.997959981
  27.217658000	  -0.123951998	  -0.084423998	   0.993079981
  27.226264000	  -0.129807997	  -0.070759999	   0.992103981
  27.234870000	  -0.125415998	  -0.060999999	   0.990639981
  27.243476000	  -0.122975998	  -0.060999999	   0.989175981
  27.252082000	  -0.123463998	  -0.069295999	   0.991615981
  27.260688000	  -0.129807997	  -0.084423998	   0.996495981
  27.269294000	  -0.132247997	  -0.089303998	   1.001375981
  27.277900000	  -0.124439998	  -0.080031998	   1.018455980
  27.286506000	  -0.122487998	  -0.079055998	   0.974047981
  27.295112000	  -0.130295997	  -0.074175999	   1.009671981
  27.303718000	  -0.120535998	  -0.067831999	   1.003815981
  27.312324000	  -0.120047998	  -0.061975999	   0.999423981
  27.320930000	  -0.117607998	  -0.061975999	   1.001375981
  27.329536000	  -0.116143998	  -0.065879999	   1.002351981
  27.338142000	  -0.128343998	  -0.074663999	   1.007719981
  27.346748000	  -0.138591997	  -0.074175999	   1.007719981
  27.355354000	  -0.137615997	  -0.072711999	   1.013087980
  27.363960000	  -0.137615997	  -0.073687999	   1.017967980
  27.372566000	  -0.138103997	  -0.081495998	   1.014551980
  27.381172000	  -0.135663997	  -0.088815998	   1.011135980
  27.389778000	  -0.130783997	  -0.088815998	   1.015039980
  27.398384000	  -0.120047998	  -0.086375998	   1.021383980
  27.406990000	  -0.117119998	  -0.086375998	   1.020407980
  27.415596000	  -0.122487998	  -0.088327998	   1.018455980
  27.424202000	  -0.125415998	  -0.087839998	   1.020895980
  27.432808000	  -0.129319998	  -0.080031998	   1.025775980
  27.441414000	  -0.128831998	  -0.074175999	   1.030655980
  27.450020000	  -0.135663997	  -0.076127999	   1.025775980
  27.458626000	  -0.132735997	  -0.074175999	   1.017479980
  27.467232000	  -0.128831998	  -0.067831999	   1.016503980
  27.475838000	  -0.130783997	  -0.073199999	   1.016503980
  27.484444000	  -0.135663997	  -0.080519998	   1.012599980
  27.493050000	  -0.129319998	  -0.082471998	   1.008207981
  27.501656000	  -0.122975998	  -0.085399998	   1.006255981
  27.510262000	  -0.123951998	  -0.092231998	   1.007231981
  27.518868000	  -0.126879998	  -0.096135998	   1.007231981
  27.527474000	  -0.130295997	  -0.093695998	   1.011135980
  27.536080000	  -0.135175997	  -0.087351998	   1.010647980
  27.544686000	  -0.136639997	  -0.078079998	   1.008207981
  27.553292000	  -0.134199997	  -0.072711999	   0.997471981
  27.561898000	  -0.138591997	  -0.070759999	   1.001375981
  27.570504000	  -0.132247997	  -0.064903999	   1.007231981
  27.579110000	  -0.128343998	  -0.060999999	   0.992103981
  27.587716000	  -0.129807997	  -0.062463999	   1.000399981
  27.596322000	  -0.134199997	  -0.070759999	   1.003815981
  27.604928000	  -0.136151997	  -0.071247999	   1.007231981
  27.613534000	  -0.138103997	  -0.064415999	   1.010647980
  27.622140000	  -0.140543997	  -0.063439999	   1.009183981
  27.630746000	  -0.143959997	  -0.062463999	   1.007231981
  27.639352000	  -0.142495997	  -0.059535999	   1.001375981
  27.647958000	  -0.143471997	  -0.059535999	   1.003327981
  27.656564000	  -0.140055997	  -0.059535999	   1.004303981
  27.665170000	  -0.132247997	  -0.059047999	   1.008207981
  27.673776000	  -0.132247997	  -0.056119999	   1.008695981
  27.682382000	  -0.137127997	  -0.056607999	   1.011135980
  27.690988000	  -0.143471997	  -0.059535999	   1.018455980
  27.699594000	  -0.141031997	  -0.064415999	   1.027727980
  27.708200000	  -0.135175997	  -0.069295999	   1.028703980
  27.716806000	  -0.133711997	  -0.074663999	   1.021871980
  27.725412000	  -0.138591997	  -0.078079998	   1.019919980
  27.734018000	  -0.144447997	  -0.074663999	   1.019431980
  27.742624000	  -0.146399997	  -0.070759999	   1.010647980
  27.751230000	  -0.140055997	  -0.067343999	   1.005279981
  27.759836000	  -0.133711997	  -0.066855999	   1.003327981
  27.768442000	  -0.128831998	  -0.067343999	   1.008207981
  27.777048000	  -0.127367998	  -0.081983998	   1.016015980
  27.785654000	  -0.134687997	  -0.095647998	   1.022847980
  27.794260000	  -0.143959997	  -0.102967998	   1.024311980
  27.802866000	  -0.155671997	  -0.102967998	   1.020407980
  27.811472000	  -0.152255997	  -0.090767998	   1.024311980
  27.820078000	  -0.141031997	  -0.077103999	   1.019431980
  27.828684000	  -0.128831998	  -0.076127999	   1.007231981
  27.837290000	  -0.119559998	  -0.071247999	   0.997959981
  27.845896000	  -0.116143998	  -0.066367999	   0.999423981
  27.854502000	  -0.118095998	  -0.059047999	   1.006743981
  27.863108000	  -0.123951998	  -0.052215999	   1.009183981
  27.871714000	  -0.134199997	  -0.051239999	   1.004303981
  27.880320000	  -0.149815997	  -0.052703999	   1.003327981
  27.888926000	  -0.153719997	  -0.052703999	   1.008207981
  27.897532000	  -0.147375997	  -0.060023999	   1.008207981
  27.906138000	  -0.136151997	  -0.064903999	   0.996495981
  27.914744000	  -0.125903998	  -0.071247999	   0.984295981
  27.923350000	  -0.114679998	  -0.071735999	   0.985271981
  27.931956000	  -0.104431998	  -0.064903999	   0.979903981
  27.940562000	  -0.114191998	  -0.071735999	   0.985271981
  27.949168000	  -0.119559998	  -0.077591999	   0.989175981
  27.957774000	  -0.127855998	  -0.072223999	   0.996007981
  27.966380000	  -0.133223997	  -0.071247999	   1.003815981
  27.974986000	  -0.139079997	  -0.068807999	   1.007231981
  27.983592000	  -0.136151997	  -0.065391999	   1.008207981
  27.992198000	  -0.132735997	  -0.072223999	   1.005279981
  28.000804000	  -0.129807997	  -0.073199999	   1.007719981
  28.009410000	  -0.122487998	  -0.072223999	   1.016015980
  28.018016000	  -0.123463998	  -0.076127999	   1.015527980
  28.026622000	  -0.134199997	  -0.076615999	   1.021871980
  28.035228000	  -0.136151997	  -0.077591999	   1.029191980
  28.043834000	  -0.140055997	  -0.081495998	   1.031143980
  28.052440000	  -0.144935997	  -0.082959998	   1.036999980
  28.061046000	  -0.145423997	  -0.082959998	   1.035535980
  28.069652000	  -0.142007997	  -0.080031998	   1.033095980
  28.078258000	  -0.130295997	  -0.076615999	   1.032607980
  28.086864000	  -0.118583998	  -0.073687999	   1.024311980
  28.095470000	  -0.118095998	  -0.073199999	   1.012599980
  28.104076000	  -0.115655998	  -0.074175999	   1.003815981
  28.112682000	  -0.112239998	  -0.069295999	   0.999911981
  28.121288000	  -0.116143998	  -0.068319999	   0.998935981
  28.129894000	  -0.117119998	  -0.074175999	   0.997959981
  28.138500000	  -0.130295997	  -0.084911998	   0.995031981
  28.147106000	  -0.141031997	  -0.090279998	   0.996983981
  28.155712000	  -0.143471997	  -0.088815998	   0.996495981
  28.164318000	  -0.141519997	  -0.079543998	   0.996495981
  28.172924000	  -0.134687997	  -0.067831999	   0.991615981
  28.181530000	  -0.123951998	  -0.064415999	   0.987223981
  28.190136000	  -0.118583998	  -0.063927999	   0.990151981
  28.198742000	  -0.121511998	  -0.067831999	   0.998447981
  28.207348000	  -0.124439998	  -0.076127999	   1.004303981
  28.215954000	  -0.120535998	  -0.080519998	   1.004791981
  28.224560000	  -0.119071998	  -0.083447998	   1.000887981
  28.233166000	  -0.121999998	  -0.092231998	   0.998447981
  28.241772000	  -0.123463998	  -0.089303998	   0.995031981
  28.250378000	  -0.123951998	  -0.077103999	   0.996495981
  28.258984000	  -0.124439998	  -0.062951999	   0.997959981
  28.267590000	  -0.131271997	  -0.058071999	   0.997471981
  28.276196000	  -0.134199997	  -0.053191999	   0.997959981
  28.284802000	  -0.127367998	  -0.053191999	   1.002839981
  28.293408000	  -0.131759997	  -0.060511999	   1.004791981
  28.302014000	  -0.143471997	  -0.080031998	   1.009671981
  28.310620000	  -0.147375997	  -0.084911998	   1.018943980
  28.319226000	  -0.139079997	  -0.079055998	   1.008695981
  28.327832000	  -0.133711997	  -0.071735999	   1.015039980
  28.336438000	  -0.136151997	  -0.073199999	   1.016503980
  28.345044000	  -0.139079997	  -0.074663999	   1.016991980
  28.353650000	  -0.138591997	  -0.079543998	   1.021383980
  28.362256000	  -0.135663997	  -0.073687999	   1.017479980
  28.370862000	  -0.136151997	  -0.063927999	   1.017967980
  28.379468000	  -0.145423997	  -0.063927999	   1.016015980
  28.388074000	  -0.151767997	  -0.063439999	   1.013575980
  28.396680000	  -0.148839997	  -0.061975999	   1.013087980
  28.405286000	  -0.144447997	  -0.069783999	   1.013575980
  28.413892000	  -0.142495997	  -0.076615999	   1.011623980
  28.422498000	  -0.139079997	  -0.081495998	   1.012599980
  28.431104000	  -0.141031997	  -0.083935998	   1.013575980
  28.439710000	  -0.144935997	  -0.084911998	   1.017479980
  28.448316000	  -0.143471997	  -0.084911998	   1.017967980
  28.456922000	  -0.141031997	  -0.084423998	   1.015527980
  28.465528000	  -0.135175997	  -0.073199999	   1.009183981
  28.474134000	  -0.120047998	  -0.065391999	   1.007231981
  28.482740000	  -0.118095998	  -0.062951999	   1.015527980
  28.491346000	  -0.109799998	  -0.063927999	   0.996495981
  28.499952000	  -0.117607998	  -0.065391999	   0.999423981
  28.508558000	  -0.126391998	  -0.067343999	   1.008207981
  28.517164000	  -0.130295997	  -0.065391999	   1.005767981
  28.525770000	  -0.132735997	  -0.069783999	   1.007719981
  28.534376000	  -0.129807997	  -0.079055998	   1.000887981
  28.542982000	  -0.121999998	  -0.081495998	   1.002351981
  28.551588000	  -0.114191998	  -0.087839998	   1.002351981
  28.560194000	  -0.099063998	  -0.076127999	   0.994543981
  28.568800000	  -0.092719998	  -0.068319999	   0.982343981
  28.577406000	  -0.094183998	  -0.062951999	   0.977951981
  28.586012000	  -0.090279998	  -0.052703999	   0.974535981
  28.594618000	  -0.110287998	  -0.051727999	   0.979415981
  28.603224000	  -0.139567997	  -0.061487999	   0.987223981
  28.611830000	  -0.160063997	  -0.062463999	   0.994543981
  28.620436000	  -0.170799997	  -0.056607999	   1.001863981
  28.629042000	  -0.173239997	  -0.054655999	   1.003327981
  28.637648000	  -0.168359997	  -0.058559999	   1.000399981
  28.646254000	  -0.155671997	  -0.065391999	   1.004791981
  28.654860000	  -0.141031997	  -0.068319999	   1.005767981
  28.663466000	  -0.132735997	  -0.076127999	   0.991615981
  28.672072000	  -0.132735997	  -0.076615999	   0.998447981
  28.680678000	  -0.139567997	  -0.063439999	   1.012599980
  28.689284000	  -0.158111997	  -0.066367999	   1.013575980
  28.697890000	  -0.177143997	  -0.066855999	   1.013575980
  28.706496000	  -0.189831996	  -0.070271999	   1.019919980
  28.715102000	  -0.198615996	  -0.071735999	   1.029679980
  28.723708000	  -0.198615996	  -0.070759999	   1.039927980
  28.732314000	  -0.204471996	  -0.078079998	   1.033095980
  28.740920000	  -0.206423996	  -0.079055998	   1.025775980
  28.749526000	  -0.206911996	  -0.077103999	   1.026751980
  28.758132000	  -0.212767996	  -0.066855999	   1.025775980
  28.766738000	  -0.219599996	  -0.058559999	   1.014551980
  28.775344000	  -0.237655995	  -0.054655999	   1.006255981
  28.783950000	  -0.243999995	  -0.046359999	   0.998447981
  28.792556000	  -0.259127995	  -0.047823999	   0.979903981
  28.801162000	  -0.272791995	  -0.056607999	   0.974535981
  28.809768000	  -0.293775994	  -0.074663999	   0.952575982
  28.818374000	  -0.317687994	  -0.090767998	   0.942327982
  28.826980000	  -0.318663994	  -0.096135998	   0.955991982
  28.835586000	  -0.295239994	  -0.105895998	   0.950135982
  28.844192000	  -0.291823994	  -0.129319998	   0.951599982
  28.852798000	  -0.262055995	  -0.156647997	   0.962823981
  28.861404000	  -0.206423996	  -0.166407997	   0.974535981
  28.870010000	  -0.150791997	  -0.162503997	   1.016991980
  28.878616000	  -0.116631998	  -0.155671997	   1.032119980
  28.887222000	  -0.116631998	  -0.128831998	   1.043343980
  28.895828000	  -0.119559998	  -0.083935998	   1.057007980
  28.904434000	  -0.136639997	  -0.029767999	   1.060423980
  28.913040000	  -0.149815997	   0.021472000	   1.059447980
  28.921646000	  -0.153231997	   0.047823999	   1.038463980
  28.930252000	  -0.135663997	   0.070759999	   1.053591980
  28.938858000	  -0.121511998	   0.037575999	   1.003327981
  28.947464000	  -0.115655998	  -0.011224000	   0.996495981
  28.956070000	  -0.048799999	  -0.021960000	   1.014551980
  28.964676000	  -0.021960000	  -0.018056000	   1.003815981
