A_x [g]	A_y [g]	A_z [g]
  -0.038063999	  -0.126879998	   1.005767981
  -0.038063999	  -0.131271997	   1.001863981
  -0.035135999	  -0.133223997	   1.000399981
  -0.032207999	  -0.131759997	   1.001863981
  -0.030743999	  -0.127855998	   1.012599980
  -0.031231999	  -0.119071998	   1.021871980
  -0.035135999	  -0.116631998	   1.024799980
  -0.037087999	  -0.117607998	   1.026263980
  -0.034159999	  -0.122975998	   1.028703980
  -0.031231999	  -0.132247997	   1.033095980
  -0.024400000	  -0.142007997	   1.065791979
   0.005368000	  -0.143959997	   1.094583979
   0.021472000	  -0.145911997	   1.127279978
   0.037087999	  -0.142983997	   1.173639977
   0.033183999	  -0.149327997	   1.219999976
   0.046359999	  -0.154207997	   1.282951975
   0.064415999	  -0.150791997	   1.370303974
   0.073199999	  -0.135175997	   1.444479972
   0.060023999	  -0.129319998	   1.461559972
   0.087351998	  -0.115655998	   1.443991972
   0.039527999	  -0.124439998	   1.472783972
   0.040991999	  -0.128343998	   1.469367972
   0.045871999	  -0.137127997	   1.514751971
   0.075151999	  -0.148839997	   1.557207970
   0.112727998	  -0.153231997	   1.605519969
   0.127855998	  -0.178119997	   1.692871967
   0.160551997	  -0.180559997	   1.751919966
   0.191295996	  -0.209351996	   1.731423967
   0.173727997	  -0.220575996	   1.638215968
   0.118095998	  -0.210815996	   1.558671970
   0.033183999	  -0.203983996	   1.512311971
  -0.014640000	  -0.232775996	   1.459607972
  -0.035623999	  -0.305487994	   1.469855972
  -0.011224000	  -0.380639993	   1.468391972
   0.106383998	  -0.371367993	   1.393727973
   0.127367998	  -0.357215993	   1.366887974
   0.122487998	  -0.304511994	   1.328823974
   0.179095997	  -0.275231995	   1.245375976
  -0.072711999	  -0.269375995	   1.280511975
   0.262543995	  -0.164455997	   0.907191982
   0.110775998	  -0.213255996	   0.927687982
   0.088327998	  -0.196175996	   0.857415983
   0.096623998	  -0.200567996	   0.773967985
   0.084911998	  -0.135663997	   0.699303987
   0.061487999	  -0.045871999	   0.646111988
   0.001464000	   0.009760000	   0.599263988
  -0.015128000	   0.040015999	   0.487999991
  -0.014640000	   0.056119999	   0.382103993
  -0.027327999	   0.055143999	   0.289871994
  -0.022936000	   0.045383999	   0.196663996
  -0.038063999	   0.040015999	   0.103455998
  -0.042943999	   0.047335999	   0.008784000
  -0.047335999	   0.051239999	  -0.082959998
  -0.051239999	   0.048799999	  -0.142007997
  -0.067343999	   0.059535999	  -0.162991997
  -0.082959998	   0.068319999	  -0.160063997
  -0.074175999	   0.068807999	  -0.179583997
  -0.073199999	   0.077591999	  -0.210327996
  -0.052703999	   0.081007998	  -0.182999996
  -0.053191999	   0.078567998	  -0.059535999
   0.008296000	   0.099063998	   0.084423998
   0.036111999	   0.123463998	   0.208863996
   0.120535998	   0.128831998	   0.274255995
   0.130783997	   0.131759997	   0.390887992
   0.114191998	   0.139079997	   0.506055990
   0.081007998	   0.125903998	   0.589015989
   0.054655999	   0.115655998	   0.650503987
   0.043919999	   0.084423998	   0.743711986
   0.059047999	   0.039527999	   0.874007983
   0.095647998	  -0.009272000	   0.969167981
   0.103943998	  -0.084911998	   1.031631980
   0.118095998	  -0.148839997	   1.120447978
   0.134687997	  -0.218623996	   1.231711976
   0.150791997	  -0.290359994	   1.357127974
   0.178119997	  -0.359167993	   1.483031971
   0.219111996	  -0.404063992	   1.624063969
   0.256199995	  -0.429439992	   1.743623966
   0.261567995	  -0.447007991	   1.894903963
   0.286455994	  -0.468479991	   2.045207961
   0.291823994	  -0.494343990	   2.193559958
   0.318175994	  -0.504103990	   2.281399956
   0.338671993	  -0.511423990	   2.312143955
   0.318175994	  -0.519719990	   2.306287955
   0.315735994	  -0.499711990	   2.252607957
   0.280111995	  -0.475311991	   2.230159957
   0.265471995	  -0.455303991	   2.231623957
   0.285479994	  -0.429927992	   2.165255958
   0.268887995	  -0.386983993	   2.046183961
   0.234239995	  -0.333791994	   1.952975962
   0.225943996	  -0.288407994	   1.879775964
   0.227407996	  -0.277671995	   1.817799965
   0.236191995	  -0.261567995	   1.722151967
   0.213255996	  -0.220575996	   1.625039969
   0.182511996	  -0.170311997	   1.521583971
   0.160063997	  -0.134687997	   1.429839972
   0.134199997	  -0.101503998	   1.346879974
   0.142007997	  -0.089303998	   1.239519976
   0.121511998	  -0.086375998	   1.169247977
   0.125415998	  -0.098575998	   1.034071980
   0.110775998	  -0.122487998	   0.919879982
   0.088815998	  -0.131759997	   0.808615984
   0.077103999	  -0.123463998	   0.714919986
   0.043919999	  -0.111751998	   0.604143988
  -0.001464000	  -0.091743998	   0.501175990
  -0.023912000	  -0.072711999	   0.407479992
  -0.033183999	  -0.052703999	   0.320615994
  -0.034159999	  -0.027327999	   0.249367995
  -0.027815999	  -0.021960000	   0.158111997
  -0.058071999	  -0.016104000	   0.083935998
  -0.091255998	  -0.002440000	   0.015616000
  -0.109311998	   0.027327999	  -0.080519998
  -0.150791997	   0.039527999	  -0.171287997
  -0.183975996	   0.048311999	  -0.248391995
  -0.183975996	   0.045871999	  -0.304511994
  -0.170799997	   0.040015999	  -0.340135993
  -0.183975996	   0.027327999	  -0.376735993
  -0.203983996	   0.014152000	  -0.396743992
  -0.220575996	   0.000488000	  -0.355263993
  -0.203983996	  -0.016592000	  -0.326959994
  -0.158599997	   0.001952000	  -0.253759995
  -0.136151997	   0.009760000	  -0.158111997
  -0.102967998	   0.018544000	  -0.037575999
  -0.047823999	   0.028303999	   0.143959997
   0.000488000	   0.048311999	   0.315247994
   0.016104000	   0.074663999	   0.452863991
  -0.003416000	   0.109799998	   0.598775988
  -0.019032000	   0.132247997	   0.748103986
  -0.019032000	   0.122975998	   0.874495983
  -0.030743999	   0.093695998	   0.972583981
  -0.040503999	   0.034159999	   1.027727980
  -0.033183999	  -0.038063999	   1.076039979
  -0.010736000	  -0.102967998	   1.146311978
   0.016104000	  -0.147863997	   1.216583977
   0.022448000	  -0.185927996	   1.273679975
   0.024400000	  -0.226431996	   1.361519974
   0.051239999	  -0.261079995	   1.461071972
   0.070759999	  -0.280111995	   1.552815970
   0.070759999	  -0.280599995	   1.648951968
   0.079543998	  -0.286455994	   1.756311966
   0.101991998	  -0.309879994	   1.871967964
   0.140055997	  -0.339647993	   1.977863962
   0.182023996	  -0.367951993	   2.063751960
   0.210327996	  -0.381127993	   2.163791958
   0.229847996	  -0.402599992	   2.215031957
   0.291335994	  -0.385031993	   2.271151956
   0.340623993	  -0.369415993	   2.369727954
   0.367951993	  -0.386495993	   2.404863954
   0.367463993	  -0.380151993	   2.378511954
   0.371855993	  -0.313783994	   2.387295954
   0.403087992	  -0.300119994	   2.346791955
   0.404063992	  -0.314271994	   2.247727957
   0.366487993	  -0.298655994	   2.162327958
   0.340135993	  -0.268887995	   2.107183959
   0.345503993	  -0.241071995	   2.012999961
   0.331351994	  -0.218135996	   1.917839963
   0.316223994	  -0.191295996	   1.797791965
   0.293775994	  -0.179095997	   1.645047968
   0.269863995	  -0.146399997	   1.530367970
   0.242535995	  -0.108823998	   1.415687973
   0.217647996	  -0.081007998	   1.287831975
   0.182023996	  -0.054655999	   1.161927978
   0.152743997	  -0.034159999	   1.007719981
   0.102967998	  -0.026351999	   0.853511984
   0.027815999	  -0.031231999	   0.693935987
  -0.031719999	  -0.041967999	   0.508495990
  -0.095647998	  -0.049287999	   0.338671993
  -0.156159997	  -0.062463999	   0.195199996
  -0.186415996	  -0.066367999	   0.075151999
  -0.214231996	  -0.065879999	  -0.043919999
  -0.253759995	  -0.078079998	  -0.184463996
  -0.284503995	  -0.071247999	  -0.264983995
  -0.294751994	  -0.042943999	  -0.323543994
  -0.290359994	  -0.017568000	  -0.376247993
  -0.263519995	   0.014152000	  -0.352823993
  -0.258639995	   0.080031998	  -0.351847993
  -0.327447994	   0.138591997	  -0.421143992
  -0.390399992	   0.180559997	  -0.487023991
  -0.370391993	   0.180071997	  -0.519719990
  -0.299143994	   0.134687997	  -0.493855990
  -0.191295996	   0.078079998	  -0.516791990
  -0.142007997	   0.054167999	  -0.466039991
  -0.086375998	   0.038551999	  -0.394303992
  -0.016592000	   0.028791999	  -0.255223995
   0.046847999	   0.032695999	  -0.086863998
   0.080519998	   0.039527999	   0.089791998
   0.086863998	   0.060023999	   0.253759995
   0.064415999	   0.098575998	   0.378199993
   0.004880000	   0.116631998	   0.449935991
  -0.002928000	   0.078567998	   0.498247990
   0.059047999	   0.021472000	   0.576327989
   0.121023998	  -0.024400000	   0.716871986
   0.145911997	  -0.052215999	   0.894015983
   0.163479997	  -0.062951999	   1.048711980
   0.181047997	  -0.062951999	   1.182911977
   0.166407997	  -0.063439999	   1.239519976
   0.159087997	  -0.094183998	   1.281975975
   0.191783996	  -0.143471997	   1.353711974
   0.235215995	  -0.204959996	   1.456191972
   0.281575995	  -0.256199995	   1.580631969
   0.315735994	  -0.291823994	   1.650415968
   0.351359993	  -0.332327994	   1.773879966
   0.419679992	  -0.360143993	   1.941751963
   0.492391990	  -0.400647992	   2.146711959
   0.568519989	  -0.435783992	   2.355087955
   0.638791988	  -0.468967991	   2.543943951
   0.647575988	  -0.502639990	   2.672775948
   0.697839987	  -0.490439991	   2.706447948
   0.691495987	  -0.448959991	   2.758175947
   0.719799986	  -0.432367992	   2.751343947
   0.707599986	  -0.451399991	   2.723039947
   0.700767986	  -0.469455991	   2.700591948
   0.666607987	  -0.518255990	   2.630319949
   0.604143988	  -0.528991990	   2.507831952
   0.545095989	  -0.513863990	   2.389247954
   0.509471990	  -0.491415991	   2.249191957
   0.459207991	  -0.472871991	   2.081807960
   0.435783992	  -0.437247992	   1.913935963
   0.408455992	  -0.406503992	   1.767535966
   0.379663993	  -0.382103993	   1.614303969
   0.346967993	  -0.365999993	   1.441063972
   0.291335994	  -0.338671993	   1.292711975
   0.253759995	  -0.328423994	   1.210239977
   0.261567995	  -0.294751994	   1.164367978
   0.267423995	  -0.252295995	   1.112151979
   0.272303995	  -0.209839996	   0.954527982
   0.231311996	  -0.146887997	   0.768111985
   0.130783997	  -0.101503998	   0.497759990
   0.021472000	  -0.081007998	   0.237655995
  -0.093695998	  -0.068807999	  -0.066367999
  -0.238631995	  -0.060023999	  -0.356239993
  -0.343063993	  -0.066855999	  -0.520207990
  -0.355751993	  -0.072711999	  -0.627079988
  -0.344527993	  -0.083935998	  -0.744199986
  -0.350871993	  -0.069295999	  -0.819839984
  -0.379175993	  -0.039527999	  -0.899871983
  -0.415775992	  -0.032207999	  -0.979415981
  -0.424559992	  -0.019032000	  -1.005279981
  -0.422607992	   0.038551999	  -0.908167982
  -0.394791992	   0.093207998	  -0.801295985
  -0.328423994	   0.142983997	  -0.726143986
  -0.260103995	   0.133711997	  -0.606583988
  -0.164455997	   0.094671998	  -0.496783990
  -0.076127999	   0.061487999	  -0.387471993
  -0.030743999	   0.052703999	  -0.217159996
   0.013176000	   0.065391999	  -0.061487999
   0.064903999	   0.067831999	   0.090279998
   0.100039998	   0.058559999	   0.249855995
   0.110775998	   0.034647999	   0.415287992
   0.120047998	   0.018056000	   0.564615989
   0.116143998	  -0.015128000	   0.706135986
   0.128831998	  -0.051239999	   0.870591983
   0.179583997	  -0.089791998	   1.009671981
   0.226431996	  -0.120047998	   1.110199979
   0.244487995	  -0.148839997	   1.179495977
   0.254735995	  -0.196175996	   1.239031976
   0.296703994	  -0.243999995	   1.324919974
   0.348431993	  -0.266935995	   1.498159971
   0.407967992	  -0.282063995	   1.701655967
   0.462135991	  -0.321103994	   1.920767963
   0.525575990	  -0.361607993	   2.120847959
   0.561199989	  -0.409431992	   2.314583955
   0.606095988	  -0.438223992	   2.541503951
   0.691007987	  -0.449447991	   2.784527946
   0.744199986	  -0.481655991	   2.961671943
   0.781287985	  -0.472871991	   3.070983941
   0.833015984	  -0.415775992	   3.134423940
   0.905239983	  -0.389911992	   3.154919939
   0.940375982	  -0.392351992	   3.105143940
   0.925247982	  -0.380151993	   3.021207942
   0.837407984	  -0.324519994	   2.957279943
   0.779823985	  -0.244487995	   2.836743945
   0.725167986	  -0.177143997	   2.637639949
   0.643183988	  -0.146399997	   2.421943953
   0.568519989	  -0.145911997	   2.235527957
   0.551439989	  -0.143959997	   2.064727960
   0.528015990	  -0.162503997	   1.845615964
   0.471895991	  -0.183487996	   1.624551969
   0.411383992	  -0.187391996	   1.395191973
   0.368439993	  -0.181047997	   1.131671978
   0.319151994	  -0.188367996	   0.869615983
   0.263519995	  -0.185927996	   0.610975988
   0.190319996	  -0.178119997	   0.318663994
   0.077103999	  -0.172263997	   0.048311999
  -0.027327999	  -0.183487996	  -0.210815996
  -0.104431998	  -0.192759996	  -0.467015991
  -0.154695997	  -0.188367996	  -0.753471985
  -0.226431996	  -0.179583997	  -0.992591981
  -0.313295994	  -0.173727997	  -1.119959978
  -0.373807993	  -0.152255997	  -1.198039977
  -0.393815992	  -0.136639997	  -1.209263977
  -0.364047993	  -0.111263998	  -1.174127977
  -0.323055994	  -0.073199999	  -1.115567978
  -0.323055994	  -0.015128000	  -1.002839981
  -0.325495994	   0.058071999	  -0.936959982
  -0.312807994	   0.118095998	  -0.790559985
  -0.257175995	   0.120047998	  -0.660751987
  -0.178607997	   0.094671998	  -0.579743989
  -0.138103997	   0.079543998	  -0.473359991
  -0.143471997	   0.044895999	  -0.284991995
  -0.098087998	  -0.008784000	  -0.069783999
  -0.015128000	  -0.082471998	   0.178119997
   0.048311999	  -0.156159997	   0.502639990
   0.080031998	  -0.191295996	   0.791047985
   0.064903999	  -0.231799996	   1.005279981
   0.047823999	  -0.284503995	   1.202431977
   0.079543998	  -0.310367994	   1.423983973
   0.115167998	  -0.337695993	   1.674815968
   0.168847997	  -0.345015993	   1.986647962
   0.254247995	  -0.325495994	   2.353135955
   0.362583993	  -0.294263994	   2.694735948
   0.456767991	  -0.244487995	   2.978263943
   0.489951991	  -0.166895997	   3.176879939
   0.479215991	  -0.133711997	   3.272527937
   0.456279991	  -0.158111997	   3.205183938
   0.491903991	  -0.141031997	   3.140279939
   0.539239990	  -0.147863997	   3.045119941
   0.553879989	  -0.160063997	   2.914335944
   0.521671990	  -0.162015997	   2.742559947
   0.467503991	  -0.138591997	   2.561023951
   0.405039992	  -0.121511998	   2.324343955
   0.349407993	  -0.077103999	   2.111087959
   0.300119994	  -0.041479999	   1.922719963
   0.253759995	  -0.025864000	   1.723615967
   0.205447996	  -0.001464000	   1.513287971
   0.162503997	   0.002928000	   1.308327975
   0.127367998	   0.020496000	   1.123863978
   0.071735999	   0.048311999	   0.941839982
   0.010736000	   0.058071999	   0.753959985
  -0.049287999	   0.085399998	   0.557295989
  -0.058071999	   0.101015998	   0.409919992
  -0.252783995	   0.002440000	   0.014640000
  -0.364047993	   0.185439996	  -0.242047995
  -0.490439991	   0.221551996	  -0.180071997
  -0.280111995	   0.231799996	  -0.232775996
  -0.165431997	   0.276207995	  -0.286943994
  -0.185439996	   0.233751995	  -0.314271994
  -0.218623996	   0.165431997	  -0.405039992
  -0.340623993	   0.165919997	  -0.412847992
  -0.406991992	   0.238143995	  -0.377711993
  -0.320615994	   0.317687994	  -0.333791994
  -0.201055996	   0.336231994	  -0.264495995
  -0.120047998	   0.329887994	  -0.177143997
   0.024400000	   0.235703995	  -0.099551998
  -0.092719998	   0.179095997	   0.021960000
  -0.035135999	   0.267423995	  -0.015616000
  -0.080031998	   0.264007995	   0.011712000
  -0.101015998	   0.311831994	   0.070271999
  -0.049287999	   0.348431993	   0.104431998
  -0.048799999	   0.342575993	   0.180559997
  -0.051239999	   0.409431992	   0.274255995
   0.000000000	   0.435295992	   0.224479996
  -0.080519998	   0.348431993	   0.057095999
  -0.232775996	   0.231799996	  -0.028303999
  -0.284015995	   0.200567996	  -0.066855999
  -0.203983996	   0.164455997	  -0.056119999
  -0.159087997	   0.120535998	  -0.020496000
  -0.127855998	   0.094671998	  -0.062463999
  -0.174703997	   0.016592000	  -0.091743998
  -0.232775996	  -0.130295997	  -0.095647998
  -0.196175996	  -0.261567995	  -0.047335999
  -0.105895998	  -0.386983993	   0.240583995
   0.095159998	  -0.457255991	   0.585111989
   0.354287993	  -0.477751991	   0.874495983
   0.506543990	  -0.468967991	   1.219511976
   0.490927991	  -0.396255992	   1.651391968
   0.451887991	  -0.383079993	   1.948583962
   0.451887991	  -0.469455991	   2.065215960
   0.433343992	  -0.593895989	   2.177455958
   0.463111991	  -0.727119986	   2.333127955
   0.583647989	  -0.874495983	   2.558583951
   0.765183985	  -0.932567982	   2.905063944
   0.922807982	  -0.847655984	   3.252031937
   0.993567981	  -0.744199986	   3.455527933
   1.003327981	  -0.653431987	   3.561423931
   0.985271981	  -0.571935989	   3.560935931
   0.929151982	  -0.527527990	   3.422831934
   0.865223983	  -0.511911990	   3.212015938
   0.846191984	  -0.480679991	   3.002175942
   0.844239984	  -0.453351991	   2.742559947
   0.822767984	  -0.440175992	   2.473183952
   0.801295985	  -0.402111992	   2.251631957
   0.768599985	  -0.336719994	   2.070583960
   0.727119986	  -0.239607995	   1.923695963
   0.691495987	  -0.123463998	   1.774367966
   0.645135988	  -0.022936000	   1.667495968
   0.561199989	   0.018544000	   1.544519970
   0.481167991	   0.038063999	   1.413735973
   0.455791991	   0.047335999	   1.296127975
   0.437735992	   0.027327999	   1.147287978
   0.422119992	   0.002440000	   1.017479980
   0.399671992	  -0.009760000	   0.929639982
   0.392839992	  -0.031719999	   0.779823985
   0.411871992	  -0.067831999	   0.570959989
   0.378687993	  -0.101015998	   0.324031994
   0.279623995	  -0.161039997	   0.034159999
   0.161039997	  -0.230823996	  -0.184463996
   0.101015998	  -0.253271995	  -0.376735993
   0.056119999	  -0.269375995	  -0.580231989
  -0.045383999	  -0.277671995	  -0.813495984
  -0.198615996	  -0.241559995	  -1.048223980
  -0.365511993	  -0.193247996	  -1.236103976
  -0.502639990	  -0.139567997	  -1.337607974
  -0.551927989	  -0.055143999	  -1.308815975
  -0.517279990	   0.020496000	  -1.204871977
  -0.454815991	   0.082959998	  -1.069207979
  -0.399671992	   0.187391996	  -0.935983982
  -0.384543993	   0.289871994	  -0.844239984
  -0.371855993	   0.348919993	  -0.749567986
  -0.329887994	   0.376735993	  -0.675391987
  -0.260591995	   0.369415993	  -0.556319989
  -0.166895997	   0.351847993	  -0.376247993
  -0.074663999	   0.337695993	  -0.182511996
  -0.002928000	   0.331839994	   0.000488000
   0.007320000	   0.334279994	   0.123951998
  -0.062463999	   0.283527995	   0.139079997
  -0.088327998	   0.181535996	   0.096135998
  -0.060511999	   0.016104000	   0.124927998
   0.103455998	  -0.116631998	   0.289383994
   0.292799994	  -0.202519996	   0.607559988
   0.465063991	  -0.248879995	   0.943791982
   0.561687989	  -0.259615995	   1.158999978
   0.536799990	  -0.266447995	   1.267335976
   0.455791991	  -0.302071994	   1.373719973
   0.475311991	  -0.417727992	   1.498159971
   0.552903989	  -0.583647989	   1.568919970
   0.574863989	  -0.723215986	   1.777295966
   0.691495987	  -0.785679985	   2.025687961
   0.714431986	  -0.822279984	   2.271639956
   0.673439987	  -0.834479984	   2.485871952
   0.680271987	  -0.816911984	   2.734751947
   0.727119986	  -0.818375984	   2.916775944
   0.768599985	  -0.823743984	   2.919215944
   0.744199986	  -0.834479984	   3.007055942
   0.788119985	  -0.832527984	   3.140767939
   0.867663983	  -0.826671984	   3.266671937
   0.944279982	  -0.776895985	   3.357927935
   1.008695981	  -0.708575986	   3.351583935
   1.014551980	  -0.636839988	   3.267159937
   0.993567981	  -0.559735989	   3.100751940
   0.979415981	  -0.503615990	   2.867487945
   0.936959982	  -0.477751991	   2.657159949
   0.876935983	  -0.419191992	   2.509295952
   0.882303983	  -0.361119993	   2.316535955
   0.879375983	  -0.325983994	   2.113039959
   0.833503984	  -0.307927994	   1.894415963
   0.770551985	  -0.315247994	   1.646999968
   0.731511986	  -0.335255994	   1.312231975
   0.680271987	  -0.340623993	   0.973071981
   0.603167988	  -0.322567994	   0.594871989
   0.464087991	  -0.331839994	   0.162503997
   0.311343994	  -0.362095993	  -0.199591996
   0.160551997	  -0.417727992	  -0.462623991
   0.046359999	  -0.479215991	  -0.701743986
  -0.002440000	  -0.477263991	  -0.894991983
  -0.034647999	  -0.432367992	  -1.008695981
  -0.057583999	  -0.332327994	  -1.110199979
  -0.113703998	  -0.222039996	  -1.208287977
  -0.218623996	  -0.150791997	  -1.371767974
  -0.309391994	  -0.074663999	  -1.583559969
  -0.400647992	   0.025376000	  -1.741183966
  -0.493367990	   0.143471997	  -1.761191966
  -0.533871990	   0.272791995	  -1.636751968
  -0.477263991	   0.354287993	  -1.509871971
  -0.430903992	   0.395279992	  -1.383967973
  -0.370391993	   0.422607992	  -1.335655974
  -0.330375994	   0.426023992	  -1.268799976
  -0.283039995	   0.424071992	  -1.093607979
  -0.214719996	   0.410895992	  -0.918415982
  -0.122975998	   0.326959994	  -0.779823985
  -0.041967999	   0.176655997	  -0.650503987
   0.083447998	   0.005368000	  -0.447983991
   0.279623995	  -0.147863997	  -0.117607998
   0.454327991	  -0.229847996	   0.304023994
   0.569495989	  -0.305975994	   0.649527987
   0.614391988	  -0.450423991	   0.908167982
   0.731023986	  -0.626591988	   1.279047975
   0.932079982	  -0.779823985	   1.782663966
   1.081895979	  -0.930615982	   2.344351955
   1.262455976	  -1.000887981	   2.828447945
   1.363471974	  -0.978927981	   3.088551940
   1.321015975	  -0.962335981	   3.339383936
   1.236103976	  -1.004791981	   3.727831928
   1.261479976	  -1.056519980	   4.076751921
   1.312231975	  -1.048711980	   4.277319917
   1.309303975	  -0.988199981	   4.390535915
   1.336143974	  -0.898407983	   4.413959915
   1.390311973	  -0.803247984	   4.314407917
   1.399583973	  -0.702719986	   4.110911921
   1.321503974	  -0.554367989	   3.875207925
   1.268799976	  -0.421143992	   3.484807933
   1.108735979	  -0.346479993	   3.158335939
   1.013575980	  -0.266447995	   2.946543943
   1.024799980	  -0.215695996	   2.693759948
   0.995519981	  -0.206423996	   2.400471954
   0.927687982	  -0.228871996	   2.054967960
   0.860831983	  -0.252783995	   1.741183966
   0.808127984	  -0.279135995	   1.411783973
   0.727607986	  -0.323543994	   1.125327978
   0.675879987	  -0.359655993	   0.860343983
   0.625615988	  -0.394303992	   0.594383989
   0.571935989	  -0.414799992	   0.238143995
   0.428463992	  -0.447983991	  -0.292311994
   0.208863996	  -0.499711990	  -0.869127983
   0.009272000	  -0.540215990	  -1.467415972
  -0.129807997	  -0.583159989	  -1.917351963
  -0.246439995	  -0.662703987	  -2.240407957
  -0.402599992	  -0.707111986	  -2.456591953
  -0.568031989	  -0.674903987	  -2.642031949
  -0.670999987	  -0.529479990	  -2.719623948
  -0.646111988	  -0.253759995	  -2.533207951
  -0.487999991	  -0.034159999	  -2.317999955
  -0.293287994	   0.132247997	  -2.217959957
  -0.194223996	   0.210815996	  -2.129143959
  -0.142007997	   0.279135995	  -1.987623962
  -0.034159999	   0.322567994	  -1.756311966
  -0.023424000	   0.367951993	  -1.509871971
   0.026839999	   0.454815991	  -1.273191975
   0.167383997	   0.389423992	  -0.996007981
   0.307927994	   0.263031995	  -0.670511987
   0.424071992	   0.182023996	  -0.308903994
   0.552903989	   0.042455999	   0.016104000
   0.570959989	  -0.173727997	   0.235703995
   0.641231988	  -0.424071992	   0.314759994
   0.778359985	  -0.699791986	   0.658799987
   1.006255981	  -0.986247981	   1.235127976
   1.302471975	  -1.204871977	   1.874895964
   1.527927971	  -1.245375976	   2.616167950
   1.564039970	  -1.191207977	   3.089527940
   1.444967972	  -1.202431977	   3.162727939
   1.326871974	  -1.285879975	   3.381351935
   1.366887974	  -1.455703972	   3.761991927
   1.450823972	  -1.515239971	   4.148487920
   1.467903972	  -1.451799972	   4.425671915
   1.506943971	  -1.318087975	   4.595983911
   1.541591970	  -1.177055977	   4.719447909
   1.565015970	  -1.016503980	   4.713103909
   1.505967971	  -0.838871984	   4.499359913
   1.454727972	  -0.643183988	   4.110911921
   1.343951974	  -0.508983990	   3.814695926
   1.238055976	  -0.417727992	   3.583383931
   1.256599976	  -0.369903993	   3.217871938
   1.225855976	  -0.364535993	   2.826495945
   1.185351977	  -0.390399992	   2.465863952
   1.147775978	  -0.416263992	   2.106207959
   1.053591980	  -0.454815991	   1.769975966
   0.902799983	  -0.508983990	   1.387383973
   0.760303985	  -0.583159989	   0.944767982
   0.654895987	  -0.663191987	   0.502151990
   0.556807989	  -0.733951986	   0.163967997
   0.490439991	  -0.752495985	  -0.097599998
   0.455791991	  -0.730535986	  -0.353799993
   0.399183992	  -0.688079987	  -0.655383987
   0.288895994	  -0.608535988	  -0.897919983
   0.210327996	  -0.505079990	  -1.080919979
   0.178607997	  -0.427487992	  -1.339559974
   0.143959997	  -0.376247993	  -1.635287968
   0.079543998	  -0.335743994	  -1.932967963
  -0.024888000	  -0.281575995	  -2.140367959
