A_x [g]	A_y [g]	A_z [g]
  -1.998603961	   0.596823988	  -0.186171996
  -1.998603961	   0.525453990	  -0.071796999
  -1.998603961	   0.328118994	   0.116021998
  -1.075063979	   0.187696996	   0.071125999
  -0.094732998	  -0.026168999	  -0.080519998
   0.779701985	  -0.197761996	  -0.052825999
   1.327115974	  -0.220575996	   0.158355997
   1.087263979	  -0.269497995	   0.133528997
   0.173666997	  -0.094671998	  -0.017385000
  -1.442832972	   0.189160996	  -0.234849995
  -1.998603961	   0.332876994	  -0.416141992
  -1.998603961	   0.371794993	  -0.399183992
  -1.998603961	   0.244182995	  -0.239729995
  -1.770890966	   0.212889996	  -0.197822996
  -0.821242984	   0.079726998	  -0.150547997
   0.218989996	   0.074175999	  -0.001830000
   1.043160980	  -0.016165000	   0.075761999
   1.262699976	  -0.153170997	   0.102357998
   0.887610983	  -0.222100996	   0.040564999
   0.166529997	  -0.058132999	   0.107603998
  -1.354077974	   0.126269998	   0.014762000
  -1.998603961	   0.329582994	  -0.221673996
  -1.998603961	   0.288468994	  -0.266630995
  -1.998603961	   0.087229998	  -0.209107996
  -1.738560966	  -0.058376999	  -0.277549995
  -0.910729982	  -0.141519997	  -0.216366996
  -0.078994998	  -0.137432997	  -0.122853998
   0.696070987	  -0.019032000	   0.053923999
   1.032546980	   0.009150000	   0.206240996
   0.807090984	   0.093878998	   0.255040995
   0.001586000	   0.215939996	   0.109433998
  -1.383540973	   0.215390996	  -0.152316997
  -1.998603961	  -0.023729000	  -0.463599991
  -1.998603961	  -0.029889999	  -0.488304991
  -1.998603961	  -0.053252999	  -0.309208994
  -1.697141967	  -0.066367999	  -0.276451995
  -0.668071987	  -0.023912000	  -0.133223997
   0.385031993	   0.043553999	  -0.059047999
   0.991920981	   0.088571998	   0.037941999
   1.040720980	   0.050385999	   0.191844996
   0.597982988	   0.040015999	   0.200933996
  -0.237045995	   0.147619997	   0.121145998
  -1.661883968	   0.237045995	  -0.150730997
  -1.998603961	   0.177692997	  -0.439931992
  -1.998603961	   0.202885996	  -0.355690993
  -1.998603961	   0.166895997	  -0.157196997
