Time	A_x [g]	A_y [g]	A_z [g]
 108.211402000	   0.030743999	   0.142007997	   1.017479980
 108.220016000	   0.091255998	   0.183487996	   0.920367982
 108.228630000	   0.222039996	   0.275231995	   0.788607985
 108.237244000	   0.338183993	   0.342087993	   0.719311986
 108.245858000	   0.401623992	   0.393815992	   0.740783986
 108.254472000	   0.408943992	   0.499711990	   0.777383985
 108.263086000	   0.503615990	   0.690519987	   0.665631987
 108.271700000	   0.536799990	   0.841311984	   0.549487989
 108.280314000	   0.486047991	   0.976975981	   0.714431986
 108.288928000	   0.400159992	   1.118983978	   0.853999984
 108.297542000	   0.356239993	   1.227807976	   0.943303982
 108.306156000	   0.350871993	   1.350783974	   1.077015979
 108.314770000	   0.397231992	   1.492303971	   1.174127977
 108.323384000	   0.427975992	   1.573799970	   1.193647977
 108.331998000	   0.428951992	   1.616743969	   1.189743977
 108.340612000	   0.404063992	   1.599175969	   1.204383977
 108.349226000	   0.383567993	   1.547447970	   1.169247977
 108.357840000	   0.328911994	   1.442039972	   1.077015979
 108.366454000	   0.253271995	   1.327847974	   1.031143980
 108.375068000	   0.188367996	   1.203407977	   0.936471982
 108.383682000	   0.162015997	   1.077015979	   0.871567983
 108.392296000	   0.162503997	   0.931591982	   0.794463985
 108.400910000	   0.181535996	   0.801783985	   0.763719985
 108.409524000	   0.196663996	   0.697839987	   0.757375985
 108.418138000	   0.214231996	   0.612439988	   0.732975986
 108.426752000	   0.224479996	   0.531919990	   0.702719986
 108.435366000	   0.237655995	   0.486535991	   0.688567987
 108.443980000	   0.264495995	   0.466039991	   0.691983987
 108.452594000	   0.283527995	   0.447495991	   0.703207986
 108.461208000	   0.299631994	   0.414311992	   0.704671986
 108.469822000	   0.302559994	   0.384055993	   0.720775986
 108.478436000	   0.316711994	   0.326959994	   0.755423985
 108.487050000	   0.320615994	   0.257663995	   0.839847984
 108.495664000	   0.303047994	   0.192271996	   0.894503983
 108.504278000	   0.281087995	   0.128831998	   0.902311983
 108.512892000	   0.252783995	   0.054167999	   0.905727983
 108.521506000	   0.225943996	  -0.003416000	   0.955503982
 108.530120000	   0.210815996	  -0.012200000	   1.034559980
 108.538734000	   0.177631997	  -0.015616000	   1.099951979
 108.547348000	   0.188367996	  -0.022936000	   1.051151980
 108.555962000	   0.172263997	  -0.100039998	   0.964775981
 108.564576000	   0.139567997	  -0.184951996	   0.853999984
 108.573190000	   0.094183998	  -0.270839995	   0.759815985
 108.581804000	   0.025864000	  -0.349407993	   0.723215986
 108.590418000	  -0.077591999	  -0.474823991	   0.763719985
 108.599032000	  -0.154207997	  -0.583159989	   0.874007983
 108.607646000	  -0.212767996	  -0.630983988	   0.963311981
 108.616260000	  -0.243999995	  -0.690519987	   0.973071981
 108.624874000	  -0.227895996	  -0.764207985	   0.967703981
 108.633488000	  -0.167383997	  -0.783727985	   0.992591981
 108.642102000	  -0.110775998	  -0.750055986	   1.070671979
 108.650716000	  -0.080031998	  -0.721263986	   1.164855978
 108.659330000	  -0.067343999	  -0.750543986	   1.254159976
 108.667944000	  -0.045871999	  -0.775431985	   1.316623975
 108.676558000	   0.000976000	  -0.802759985	   1.310279975
 108.685172000	   0.027815999	  -0.840823984	   1.286855975
 108.693786000	   0.048799999	  -0.935983982	   1.187303977
 108.702400000	   0.070759999	  -1.045295980	   1.060423980
 108.711014000	   0.020008000	  -1.112639979	   0.994055981
 108.719628000	  -0.048799999	  -1.161927978	   0.977463981
 108.728242000	  -0.130783997	  -1.187303977	   0.968679981
 108.736856000	  -0.180071997	  -1.208287977	   0.948671982
 108.745470000	  -0.199103996	  -1.189255977	   0.950135982
 108.754084000	  -0.186415996	  -1.157535978	   0.970631981
 108.762698000	  -0.126879998	  -1.116055978	   0.927687982
 108.771312000	  -0.048799999	  -1.059935980	   0.859367983
 108.779926000	   0.020496000	  -0.977951981	   0.848143984
 108.788540000	   0.062463999	  -0.877911983	   0.905239983
 108.797154000	   0.090767998	  -0.797879985	   0.949647982
 108.805768000	   0.100039998	  -0.740295986	   0.972095981
 108.814382000	   0.109311998	  -0.667095987	   0.967703981
 108.822996000	   0.126391998	  -0.593895989	   0.986247981
 108.831610000	   0.105895998	  -0.538263990	   1.034559980
 108.840224000	   0.067831999	  -0.468479991	   1.076527979
 108.848838000	   0.004880000	  -0.404063992	   1.130695978
 108.857452000	  -0.074175999	  -0.332815994	   1.256111976
 108.866066000	  -0.124927998	  -0.199591996	   1.462047972
 108.874680000	  -0.140055997	  -0.089791998	   1.438135972
 108.883294000	  -0.165431997	  -0.097111998	   1.228295976
 108.891908000	  -0.173727997	  -0.077591999	   0.990639981
 108.900522000	  -0.156647997	   0.017080000	   0.727119986
