Time	A_x [g]	A_y [g]	A_z [g]
  95.274133000	   0.484583991	   0.118095998	   0.905239983
  95.282746000	   0.432367992	   0.120535998	   1.006255981
  95.291359000	   0.431879992	   0.069295999	   0.977951981
  95.299972000	   0.447495991	   0.004880000	   0.878887983
  95.308585000	   0.435295992	  -0.023912000	   0.795439985
  95.317198000	   0.407967992	  -0.005368000	   0.798855985
  95.325811000	   0.340135993	   0.042943999	   0.824231984
  95.334424000	   0.222527996	   0.075151999	   0.851559984
  95.343037000	   0.113703998	   0.081983998	   0.898407983
  95.351650000	   0.038063999	   0.053679999	   0.944279982
  95.360263000	  -0.016104000	   0.010736000	   0.940863982
  95.368876000	  -0.060999999	   0.000000000	   0.949159982
  95.377489000	  -0.105407998	   0.024400000	   1.025287980
  95.386102000	  -0.138591997	   0.062463999	   1.099951979
  95.394715000	  -0.189343996	   0.095159998	   1.123375978
  95.403328000	  -0.242535995	   0.127855998	   1.137527978
  95.411941000	  -0.278159995	   0.174703997	   1.178519977
  95.420554000	  -0.329887994	   0.225455996	   1.179495977
  95.429167000	  -0.427487992	   0.246439995	   1.154119978
  95.437780000	  -0.542655990	   0.257175995	   1.190719977
  95.446393000	  -0.681735987	   0.256199995	   1.256111976
  95.455006000	  -0.827647984	   0.235703995	   1.286855975
  95.463619000	  -0.947207982	   0.236191995	   1.319063975
  95.472232000	  -1.023335980	   0.247903995	   1.314183975
  95.480845000	  -1.101903979	   0.252783995	   1.338095974
  95.489458000	  -1.154607978	   0.271327995	   1.418615973
  95.498071000	  -1.199991977	   0.291823994	   1.533295970
  95.506684000	  -1.259527976	   0.304999994	   1.557207970
  95.515297000	  -1.233663976	   0.303535994	   1.526951971
  95.523910000	  -1.160951978	   0.312319994	   1.551351970
  95.532523000	  -1.071159979	   0.303535994	   1.523047971
  95.541136000	  -0.998935981	   0.304511994	   1.425447972
  95.549749000	  -0.930127982	   0.280599995	   1.332727974
  95.558362000	  -0.868639983	   0.225455996	   1.272215975
  95.566975000	  -0.798855985	   0.196175996	   1.207799977
  95.575588000	  -0.705647986	   0.178119997	   1.130695978
  95.584201000	  -0.601703988	   0.146887997	   1.039927980
  95.592814000	  -0.486047991	   0.136151997	   0.957455982
  95.601427000	  -0.391375992	   0.131271997	   0.918415982
  95.610040000	  -0.291823994	   0.125903998	   0.918415982
  95.618653000	  -0.174703997	   0.151279997	   0.950135982
  95.627266000	  -0.088327998	   0.186903996	   0.959895981
  95.635879000	  -0.080031998	   0.213743996	   0.991615981
  95.644492000	  -0.102967998	   0.203007996	   1.048711980
  95.653105000	  -0.107359998	   0.161039997	   1.067743979
  95.661718000	  -0.061487999	   0.121511998	   1.000887981
  95.670331000	   0.004880000	   0.078567998	   0.931103982
  95.678944000	   0.104919998	   0.032695999	   0.888647983
  95.687557000	   0.224479996	  -0.002440000	   0.852535984
  95.696170000	   0.345503993	  -0.014152000	   0.850095984
  95.704783000	   0.460183991	  -0.009760000	   0.852047984
  95.713396000	   0.546071989	   0.014152000	   0.837407984
  95.722009000	   0.525087990	   0.040015999	   0.825207984
  95.730622000	   0.349895993	   0.034159999	   0.878399983
  95.739235000	   0.185927996	   0.051727999	   0.991127981
  95.747848000	   0.134199997	   0.041967999	   1.012599980
  95.756461000	   0.166407997	  -0.008784000	   0.981855981
  95.765074000	   0.277671995	  -0.065391999	   0.892551983
  95.773687000	   0.427975992	  -0.119071998	   0.812519984
  95.782300000	   0.554855989	  -0.130295997	   0.807639984
  95.790913000	   0.636351988	  -0.090279998	   0.840335984
  95.799526000	   0.719799986	  -0.027815999	   0.864247983
  95.808139000	   0.749567986	   0.001464000	   0.906703983
  95.816752000	   0.728095986	   0.008296000	   0.930127982
  95.825365000	   0.725655986	   0.018056000	   0.911095982
  95.833978000	   0.747615986	  -0.005856000	   0.885231983
  95.842591000	   0.759815985	  -0.046847999	   0.839847984
  95.851204000	   0.801783985	  -0.084423998	   0.785679985
  95.859817000	   0.870103983	  -0.081495998	   0.764207985
  95.868430000	   0.970631981	  -0.112239998	   0.718335986
  95.877043000	   1.077503979	  -0.132735997	   0.644647988
  95.885656000	   1.173639977	  -0.151767997	   0.578767989
  95.894269000	   1.188279977	  -0.172263997	   0.531431990
  95.902882000	   1.154119978	  -0.165431997	   0.562663989
  95.911495000	   1.076527979	  -0.145911997	   0.617319988
  95.920108000	   0.986735981	  -0.142495997	   0.682711987
  95.928721000	   0.916463982	  -0.136639997	   0.749079986
  95.937334000	   0.818375984	  -0.132735997	   0.771039985
  95.945947000	   0.722239986	  -0.179095997	   0.716383986
  95.954560000	   0.708087986	  -0.198615996	   0.700767986
  95.963173000	   0.734927986	  -0.180071997	   0.670023987
  95.971786000	   0.789583985	  -0.133711997	   0.637327988
  95.980399000	   0.828135984	  -0.066367999	   0.681735987
  95.989012000	   0.821303984	  -0.005856000	   0.751031986
  95.997625000	   0.766159985	   0.078079998	   0.754447985
  96.006238000	   0.713455986	   0.151767997	   0.785679985
  96.014851000	   0.574863989	   0.176655997	   1.001375981
  96.023464000	   0.406015992	   0.198127996	   1.099951979
  96.032077000	   0.290847994	   0.181535996	   1.111175979
  96.040690000	   0.192759996	   0.119559998	   1.102391979
  96.049303000	   0.117119998	   0.038063999	   1.048223980
  96.057916000	   0.090767998	  -0.031231999	   0.894503983
  96.066529000	   0.114679998	  -0.080031998	   0.768111985
  96.075142000	   0.112727998	  -0.108823998	   0.678807987
  96.083755000	   0.093207998	  -0.101015998	   0.688567987
  96.092368000	   0.058559999	  -0.063927999	   0.787631985
  96.100981000	   0.018056000	  -0.016592000	   0.894503983
  96.109594000	   0.001464000	   0.030743999	   0.936959982
  96.118207000	  -0.005856000	   0.092719998	   0.935495982
  96.126820000	  -0.041479999	   0.150303997	   0.971607981
  96.135433000	  -0.096623998	   0.177631997	   0.985759981
  96.144046000	  -0.166407997	   0.201543996	   1.011135980
  96.152659000	  -0.237167995	   0.240095995	   1.069695979
  96.161272000	  -0.314759994	   0.290847994	   1.134111978
  96.169885000	  -0.389911992	   0.338671993	   1.176079977
  96.178498000	  -0.449447991	   0.357215993	   1.170711977
  96.187111000	  -0.521671990	   0.351847993	   1.153631978
  96.195724000	  -0.617319988	   0.361607993	   1.181447977
  96.204337000	  -0.703207986	   0.389423992	   1.319063975
  96.212950000	  -0.778359985	   0.397231992	   1.465951972
  96.221563000	  -0.906703983	   0.379663993	   1.449359972
  96.230176000	  -1.025287980	   0.330863994	   1.411295973
  96.238789000	  -1.223903976	   0.355751993	   1.511335971
  96.247402000	  -1.264407976	   0.416751992	   1.454727972
  96.256015000	  -1.187791977	   0.414311992	   1.624551969
  96.264628000	  -1.102391979	   0.341599993	   1.553791970
  96.273241000	  -0.976487981	   0.243023995	   1.317599975
  96.281854000	  -0.863759983	   0.190319996	   1.114103978
  96.290467000	  -0.788119985	   0.169823997	   1.064327979
  96.299080000	  -0.739807986	   0.152743997	   1.069207979
  96.307693000	  -0.706623986	   0.128343998	   1.036023980
  96.316306000	  -0.680759987	   0.119071998	   0.978439981
  96.324919000	  -0.687591987	   0.120047998	   0.932079982
  96.333532000	  -0.744687986	   0.085887998	   0.979415981
  96.342145000	  -0.794463985	   0.042455999	   1.046759980
  96.350758000	  -0.776895985	   0.031719999	   1.012111980
  96.359371000	  -0.724191986	   0.030743999	   0.955015982
  96.367984000	  -0.651967987	   0.042943999	   0.938911982
  96.376597000	  -0.562663989	   0.067831999	   0.942327982
  96.385210000	  -0.460183991	   0.095159998	   0.923295982
  96.393823000	  -0.360631993	   0.110287998	   0.897919983
  96.402436000	  -0.263031995	   0.128343998	   0.891575983
  96.411049000	  -0.178607997	   0.162991997	   0.905239983
  96.419662000	  -0.129319998	   0.182023996	   0.947695982
  96.428275000	  -0.097599998	   0.181535996	   0.983319981
  96.436888000	  -0.065879999	   0.159087997	   0.975023981
  96.445501000	  -0.059047999	   0.112239998	   0.936959982
  96.454114000	  -0.079055998	   0.081983998	   0.934031982
  96.462727000	  -0.093695998	   0.115167998	   1.057983980
  96.471340000	  -0.115655998	   0.169335997	   1.147287978
  96.479953000	  -0.082471998	   0.196175996	   1.083847979
  96.488566000	   0.011712000	   0.182023996	   0.998935981
  96.497179000	   0.175679997	   0.154695997	   0.872543983
  96.505792000	   0.342087993	   0.177631997	   0.886207983
  96.514405000	   0.495807990	   0.173239997	   0.863271983
  96.523018000	   0.582183989	   0.157135997	   0.859367983
  96.531631000	   0.584623989	   0.191295996	   0.910607982
  96.540244000	   0.604143988	   0.240583995	   0.925735982
  96.548857000	   0.609511988	   0.234239995	   0.950135982
  96.557470000	   0.584623989	   0.212767996	   0.974535981
  96.566083000	   0.596823988	   0.208375996	   0.956479982
  96.574696000	   0.650015987	   0.181535996	   0.949647982
  96.583309000	   0.724191986	   0.193247996	   0.975999981
  96.591922000	   0.828623984	   0.195687996	   0.942327982
  96.600535000	   0.953063982	   0.191295996	   0.879375983
  96.609148000	   1.034559980	   0.163479997	   0.794951985
  96.617761000	   1.091167979	   0.153231997	   0.712479986
  96.626374000	   1.145335978	   0.138103997	   0.648551987
  96.634987000	   1.174615977	   0.099063998	   0.626591988
  96.643600000	   1.186815977	   0.072223999	   0.618783988
  96.652213000	   1.179983977	   0.060999999	   0.626103988
  96.660826000	   1.146799978	   0.064415999	   0.648551987
  96.669439000	   1.112151979	   0.063439999	   0.677831987
  96.678052000	   1.091167979	   0.056607999	   0.697351987
  96.686665000	   1.065303979	   0.043919999	   0.696375987
  96.695278000	   1.002351981	   0.035623999	   0.684175987
  96.703891000	   0.911095982	   0.042455999	   0.715407986
  96.712504000	   0.819839984	   0.064903999	   0.761279985
  96.721117000	   0.736879986	   0.073687999	   0.776895985
  96.729730000	   0.675879987	   0.078567998	   0.757863985
  96.738343000	   0.636839988	   0.073199999	   0.725655986
  96.746956000	   0.609999988	   0.055143999	   0.709551986
  96.755569000	   0.574375989	   0.040015999	   0.697351987
  96.764182000	   0.523135990	   0.046359999	   0.716871986
  96.772795000	   0.478727991	   0.068319999	   0.791047985
  96.781408000	   0.449447991	   0.120047998	   0.912559982
  96.790021000	   0.411383992	   0.144447997	   0.951599982
  96.798634000	   0.326471994	   0.120047998	   0.856439983
  96.807247000	   0.229847996	   0.074663999	   0.791047985
  96.815860000	   0.170799997	   0.068319999	   0.853511984
  96.824473000	   0.144447997	   0.060511999	   0.924759982
  96.833086000	   0.145423997	   0.045871999	   0.854487984
  96.841699000	   0.191295996	   0.015616000	   0.759327985
  96.850312000	   0.180559997	  -0.023424000	   0.675391987
  96.858925000	   0.141519997	  -0.018544000	   0.587551989
  96.867538000	   0.033183999	   0.143471997	   0.818863984
  96.876151000	   0.077591999	   0.160551997	   1.007231981
  96.884764000	   0.155183997	   0.203007996	   1.206823977
  96.893377000	   0.048799999	   0.228383996	   1.081895979
  96.901990000	   0.009760000	   0.173727997	   0.950623982
  96.910603000	  -0.058559999	   0.192271996	   0.931103982
  96.919216000	  -0.177631997	   0.238143995	   0.922319982
  96.927829000	  -0.288407994	   0.261567995	   0.943791982
  96.936442000	  -0.434807992	   0.284991995	   1.083359979
  96.945055000	  -0.582183989	   0.315735994	   1.187303977
  96.953668000	  -0.696375987	   0.349895993	   1.222927976
  96.962281000	  -0.792023985	   0.355751993	   1.260503976
  96.970894000	  -0.871079983	   0.365023993	   1.308815975
  96.979507000	  -0.933543982	   0.351359993	   1.315159975
  96.988120000	  -0.995519981	   0.328911994	   1.290759975
  96.996733000	  -1.038951980	   0.324519994	   1.247327976
  97.005346000	  -1.080431979	   0.345503993	   1.240983976
  97.013959000	  -1.144847978	   0.373319993	   1.249767976
  97.022572000	  -1.264407976	   0.350383993	   1.320039975
  97.031185000	  -1.333703974	   0.374295993	   1.399583973
  97.039798000	  -1.335167974	   0.373319993	   1.450335972
  97.048411000	  -1.292223975	   0.371367993	   1.471807972
  97.057024000	  -1.216095977	   0.352335993	   1.427887972
  97.065637000	  -1.120447978	   0.325983994	   1.338095974
  97.074250000	  -1.034071980	   0.286455994	   1.271727975
  97.082863000	  -0.964775981	   0.267911995	   1.183399977
  97.091476000	  -0.922319982	   0.275231995	   1.129231978
  97.100089000	  -0.865223983	   0.262055995	   1.079455979
  97.108702000	  -0.823743984	   0.243023995	   0.996007981
  97.117315000	  -0.797391985	   0.242047995	   0.954039982
  97.125928000	  -0.745663986	   0.240583995	   0.924271982
  97.134541000	  -0.668559987	   0.233751995	   0.888159983
  97.143154000	  -0.578279989	   0.224967996	   0.866199983
  97.151767000	  -0.485559991	   0.207887996	   0.859855983
  97.160380000	  -0.455303991	   0.176167997	   0.885719983
  97.168993000	  -0.483119991	   0.158111997	   0.970631981
  97.177606000	  -0.574863989	   0.177631997	   1.076039979
  97.186219000	  -0.605119988	   0.224479996	   1.193159977
  97.194832000	  -0.526063990	   0.221551996	   1.182911977
  97.203445000	  -0.406015992	   0.153719997	   1.066279979
  97.212058000	  -0.219599996	   0.109799998	   0.907191982
  97.220671000	  -0.051727999	   0.074663999	   0.780799985
  97.229284000	   0.115167998	   0.081007998	   0.766647985
  97.237897000	   0.231799996	   0.084423998	   0.778847985
  97.246510000	   0.287431994	   0.069783999	   0.795927985
  97.255123000	   0.310855994	   0.070271999	   0.820327984
  97.263736000	   0.325495994	   0.109311998	   0.875471983
  97.272349000	   0.312807994	   0.139567997	   0.896455983
  97.280962000	   0.267911995	   0.156159997	   0.935983982
  97.289575000	   0.261567995	   0.210815996	   1.015527980
  97.298188000	   0.314271994	   0.237167995	   1.038951980
  97.306801000	   0.408455992	   0.205447996	   0.972583981
  97.315414000	   0.550463989	   0.199103996	   0.861319983
