A_x [g]	A_y [g]	A_z [g]
  -1.998603961	  -1.347367974	  -0.362949993
  -1.998603961	  -0.999423981	  -0.536555990
  -1.998603961	  -0.499162990	  -0.372221993
  -0.970265981	   0.028425999	  -0.022814000
   0.607315988	   0.543997990	   0.027571999
   1.532502970	   0.808798984	   0.215573996
   1.554767970	   0.538873990	   0.270778995
   0.619881988	   0.098697998	   0.113459998
  -1.115079978	  -0.423644992	  -0.239668995
  -1.998603961	  -1.106722979	  -0.545522989
  -1.998603961	  -1.026690980	  -0.396621992
  -1.998603961	  -0.640560988	  -0.121816998
  -1.477480971	  -0.152499997	   0.270717995
  -0.060877999	   0.362766993	   0.370391993
   1.476382972	   0.869371983	   0.032512999
   1.745270966	   0.746029986	   0.249977995
   0.935251982	   0.242596995	   0.123646998
  -1.324980974	  -0.585843989	  -0.100466998
  -1.998603961	  -1.124534978	  -0.431025992
  -1.998603961	  -1.010098981	  -0.455974991
  -1.998603961	  -0.665509987	  -0.472688991
  -1.164489978	  -0.310916994	  -0.042455999
   0.309391994	   0.145728997	   0.340928993
   1.443076972	   0.603472988	   0.464026991
   1.453385972	   0.675635987	   0.803552984
   0.252844995	   0.261445995	   0.636107988
  -1.149239978	  -0.348126993	  -0.161100997
  -1.998603961	  -0.504408990	  -0.557722989
  -1.998603961	  -0.570227989	  -1.067804979
  -1.998603961	  -0.308110994	  -1.109467979
  -1.777417966	   0.009394000	  -0.077530999
  -0.204288996	   0.412725992	   0.532590990
   0.962030981	   0.731816986	   0.883767983
   1.406964973	   0.459878991	   0.857354983
   0.880961983	  -0.006771000	   0.664167987
  -0.925125982	  -0.423156992	  -0.026351999
  -1.998603961	  -0.467808991	  -0.961542981
  -1.998603961	  -0.415226992	  -1.561355970
  -1.998603961	  -0.288590994	  -1.339681974
  -1.180593977	  -0.082532998	   0.011407000
   0.497454990	   0.188306996	   0.553147989
   1.661700968	   0.555709989	   0.589869989
   1.556475970	   0.571691989	   0.828196984
   0.505079990	   0.302193994	   0.363681993
  -1.717027967	  -0.237350995	  -0.284076995
  -1.998603961	  -0.538812990	  -0.728339986
  -1.998603961	  -0.500687990	  -0.626591988
  -1.998603961	  -0.389545992	  -0.502639990
  -1.177482977	  -0.228200996	   0.040930999
   0.199469996	   0.074480999	   0.401806992
   1.223537976	   0.409126992	   0.361607993
   1.122704978	   0.396255992	   0.379175993
  -0.286333994	  -0.111019998	   0.162442997
  -1.998603961	  -0.926467982	  -0.643000988
  -1.998603961	  -1.011074980	  -1.066950979
  -1.998603961	  -0.670877987	  -0.626347988
  -0.887366983	  -0.277366995	   0.030438999
   0.839115984	   0.375271993	   0.343307993
   1.395740973	   0.687591987	   0.681186987
   0.820998984	   0.396560992	   0.335499994
  -0.464148991	  -0.167139997	  -0.324702994
  -1.731728967	  -0.624151988	  -0.735598986
  -1.998603961	  -0.629885988	  -0.673500987
  -1.998603961	  -0.546620989	  -0.879009983
  -1.998603961	  -0.299326994	  -0.447068991
  -0.799221985	   0.217464996	   0.207643996
   0.415836992	   0.688750987	   0.531065990
   1.326078974	   0.700462986	   0.508556990
   1.285147975	   0.112849998	   0.524599990
   0.294934994	  -0.420960992	   0.375393993
  -1.924244963	  -0.796171985	  -0.307683994
  -1.998603961	  -0.555831989	  -1.048589980
  -1.998603961	  -0.041845999	  -0.828135984
  -1.998603961	  -0.053801999	  -0.493916990
  -0.881510983	   0.090462998	   0.151645997
   0.697717987	   0.474945991	   0.410834992
   1.637239968	   0.605058988	   0.832893984
   1.136185978	   0.208375996	   0.646782988
  -0.574924989	  -0.156159997	  -0.191295996
  -1.998603961	  -0.456767991	  -1.070061979
  -1.998603961	  -0.441395991	  -1.184009977
  -1.998603961	  -0.322323994	  -0.535457990
  -1.218169976	  -0.111019998	   0.364901993
   0.751824985	   0.412298992	   0.639096988
   1.837380965	   0.664899987	   0.663374987
   1.527805971	   0.482387991	   0.775553985
  -0.140299997	   0.114252998	   0.247232995
  -1.998603961	  -0.149937997	  -0.485193991
  -1.998603961	  -0.263885995	  -0.657823987
  -1.998603961	  -0.374356993	  -0.785618985
  -1.998603961	  -0.353738993	  -0.283100995
  -0.391497992	  -0.175679997	   0.518865990
   1.341023974	   0.269253995	   0.283954995
   1.998603961	   0.748469986	   0.880290983
   1.537687970	   0.861807983	   1.033217980
  -0.741332986	   0.451521991	   0.513192990
  -1.998603961	  -0.413823992	  -0.745541986
  -1.998603961	  -0.261323995	  -0.711076986
  -1.998603961	   0.031475999	  -1.268189976
  -1.375671973	  -0.015982000	   0.132674997
   0.068929999	   0.071491999	   0.215207996
   1.260686976	   0.524782990	   0.506665990
   1.771195966	   0.607315988	   0.975328981
   1.211093977	   0.472017991	   1.138625978
  -1.155522978	   0.216671996	  -0.003416000
  -1.998603961	   0.026351999	  -0.879741983
  -1.998603961	  -0.141885997	  -1.605092969
  -1.998603961	   0.048921999	  -0.526429990
  -0.614818988	   0.297069994	   0.785435985
   1.234273976	   0.347394993	   0.479337991
   1.998603961	   0.415409992	   0.634033988
   1.985610962	   0.352884993	   0.703085986
  -0.294385994	   0.430903992	   0.190563996
  -1.998603961	   0.587917989	  -0.267179995
  -1.998603961	   0.350139993	  -0.456157991
  -1.998603961	   0.425413992	  -0.031841999
  -1.050358980	   0.516913990	   0.583647989
   0.873946983	   0.344649993	   0.455913991
   1.998603961	   0.272181995	   0.426084992
   1.998603961	   0.182877996	   0.721263986
   0.731633986	   0.232470996	   0.352152993
  -1.998603961	   0.333425994	  -0.193613996
  -1.998603961	  -0.206789996	  -0.620186988
  -1.998603961	  -0.277915995	  -0.444384991
  -1.998603961	   0.072162999	   0.406442992
   0.326410994	   0.224662996	   0.826122984
   1.853301964	   0.489646991	   0.728217986
   1.998603961	   0.717359986	   0.682833987
   1.212740977	   0.547779989	   0.170677997
  -1.523352971	   0.392107992	  -0.309330994
  -1.998603961	  -0.124256998	  -0.526917990
  -1.998603961	  -0.322201994	  -0.053191999
  -1.998603961	  -0.102845998	   0.442615991
  -0.629763988	   0.140055997	   0.370025993
   1.191634977	   0.474823991	  -0.027388999
   1.998603961	   0.555770989	   0.305487994
   1.998603961	   0.399000992	   0.562419989
  -0.089974998	   0.497637990	   0.293897994
  -1.998603961	   0.532895990	   0.180010997
  -1.998603961	   0.091865998	  -0.065757999
  -1.998603961	  -0.044163999	  -0.122304998
  -1.998603961	   0.109006998	   0.085582998
  -0.152377997	   0.237655995	   0.297252994
   1.827071965	   0.543692990	   0.221002996
   1.998603961	   0.636473988	   0.511179990
   1.761191966	   0.530455990	   0.430598992
  -1.007292981	   0.391436992	   0.123097998
  -1.998603961	   0.168481997	   0.082715998
  -1.998603961	  -0.163906997	   0.175557997
  -1.998603961	  -0.142251997	   0.150303997
  -1.129353978	   0.036111999	   0.305426994
   0.966544981	   0.317687994	   0.442249991
   1.998603961	   0.582427989	   0.382286993
   1.998603961	   0.442371991	   0.256992995
   0.381127993	   0.262543995	   0.181840996
  -1.998603961	   0.124378998	   0.033305999
  -1.998603961	  -0.117241998	  -0.046054999
  -1.998603961	  -0.161100997	   0.255345995
  -1.998603961	  -0.140726997	   0.258883995
  -0.746578986	  -0.026046999	   0.456889991
   0.726326986	   0.221612996	   0.303169994
   1.998603961	   0.663740987	   0.480496991
   1.998603961	   0.619881988	   0.560589989
   0.069173999	   0.370391993	   0.448654991
  -1.998603961	  -0.136029997	  -0.270778995
  -1.998603961	  -0.322201994	  -1.145396978
  -1.998603961	  -0.248208995	  -0.653065987
  -1.507797971	  -0.167627997	  -0.260530995
   0.233629995	   0.236801995	  -0.005673000
   1.520302971	   0.965446981	   0.720165986
   1.701411967	   0.950867982	   1.185412977
   0.800990985	   0.396438992	   0.626713988
  -1.495902971	   0.302620994	   0.331961994
  -1.998603961	   0.005063000	  -0.713394986
  -1.998603961	  -0.138225997	  -0.984905981
  -1.998603961	   0.046054999	   0.102113998
  -0.799099985	   0.229847996	   0.422668992
   0.948976982	   0.384787993	   0.613293988
   1.998603961	   0.525270990	   0.475921991
   1.998603961	   0.268338995	   0.510813990
   0.229664996	   0.395035992	   0.285479994
  -1.998603961	   0.363498993	  -0.705281986
  -1.998603961	   0.334218994	  -0.702475986
  -1.998603961	   0.206362996	  -0.171653997
  -1.702387967	   0.344161993	   0.768111985
   0.677160987	   0.302071994	   0.855768983
   1.998603961	   0.440846991	   0.929334982
   1.998603961	   0.340440993	   0.709063986
   0.347333993	   0.546742989	   0.224967996
  -1.998603961	   0.404368992	  -0.308171994
  -1.998603961	   0.288773994	  -0.183548996
  -1.998603961	   0.237533995	   0.324397994
  -1.448383972	   0.252539995	   0.752800985
   0.557661989	   0.092475998	   0.409309992
   1.998603961	   0.160978997	   0.381127993
   1.998603961	   0.337268993	   0.526002990
   1.157352978	   0.513131990	   0.510691990
  -1.440026972	   0.581451989	   0.319090994
  -1.998603961	   0.563517989	   0.365511993
  -1.998603961	   0.207643996	   0.139445997
  -1.998603961	  -0.073321999	  -0.278769995
  -1.184680977	  -0.057705999	   0.273340995
   0.787936985	   0.034952999	   0.408394992
   1.863854964	   0.378260993	   0.771649985
   1.998603961	   0.533688990	   1.306131975
   1.003449981	   0.573582989	   0.817033984
  -1.862329964	   0.617746988	   0.055570999
  -1.998603961	   0.545095989	  -0.695155987
  -1.998603961	   0.306829994	  -0.940741982
  -1.998603961	   0.363010993	  -0.104126998
  -1.063656979	   0.413640992	   0.759815985
   0.440114992	   0.244121995	   0.626591988
   1.984878962	   0.427731992	   1.028093980
   1.998603961	   0.126513998	   0.537958990
   0.997288981	   0.245585995	   0.351786993
  -1.998603961	   0.348736993	  -0.222344996
  -1.998603961	   0.359411993	   0.000732000
  -1.998603961	   0.368134993	   0.224662996
  -1.998603961	   0.414006992	   0.401745992
  -0.646904988	   0.275109995	   0.767135985
   1.289051975	   0.067526999	   0.324031994
   1.998603961	   0.242657995	   0.713760986
   1.998603961	   0.310001994	   0.895479983
   0.090889998	   0.685700987	   0.507702990
  -1.998603961	   0.828928984	  -0.229420996
  -1.998603961	   0.572545989	  -0.603777988
  -1.998603961	   0.497881990	  -0.202824996
  -1.824875965	   0.633179988	   0.676550987
  -0.170006997	   0.434746992	   0.922319982
   1.998603961	   0.596945988	   0.876874983
   1.998603961	   0.510569990	   0.988504981
   1.998603961	   0.556441989	   0.711259986
  -1.489009971	   0.830453984	   0.048677999
  -1.998603961	   0.516425990	  -0.540581990
  -1.998603961	   0.118949998	  -0.695094987
  -1.628943969	   0.029523999	  -0.208863996
  -0.603045988	   0.044651999	   0.198005996
  -0.540276990	   0.062463999	   0.426633992
  -0.833564984	   0.008113000	   0.310916994
  -1.039988980	  -0.117729998	   0.187147996
  -1.047979980	  -0.397109992	   0.208253996
  -0.853023984	  -0.608047988	   0.780189985
  -1.396716973	  -0.655505987	   1.192732977
  -1.194562977	  -0.391131992	   0.824109984
  -0.739563986	   0.647270988	   0.238936995
  -0.973681981	   1.392873973	  -1.309242975
  -1.623941969	   1.651269968	  -1.998603961
  -1.998603961	   1.317965975	  -1.998603961
  -1.969811962	   1.032546980	  -1.629797969
  -1.273252975	   0.656542987	   0.335194994
  -1.044014980	  -0.196663996	   1.998603961
   0.467015991	  -0.586209989	   1.998603961
   1.088849979	  -0.452009991	   1.998603961
   0.333913994	   0.544973989	   1.376647973
  -0.992103981	   1.974508962	  -0.887671983
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.998603961	  -1.998603961
  -1.272825975	   1.569163970	  -1.943154963
  -0.334828994	   0.985332981	  -0.219294996
  -0.645135988	  -0.163967997	   1.580814969
  -0.385885993	  -1.369449974	   1.998603961
   0.515022990	  -1.510481971	   1.998603961
   0.197456996	  -0.523135990	   1.998603961
  -0.965751981	   1.333947974	   0.600849988
  -1.998603961	   1.998603961	  -1.708121967
  -1.998603961	   1.998603961	  -1.998603961
  -1.892585963	   1.941690963	  -1.998603961
  -0.539422990	   1.308327975	  -1.388481973
  -0.922441982	   0.477873991	   1.165221978
  -0.385519993	  -0.684419987	   1.998603961
   0.599995988	  -1.135148978	   1.998603961
   0.602313988	  -0.756460985	   1.998603961
  -0.183792996	   0.520817990	   1.060301980
  -1.436427972	   1.998603961	  -0.398085992
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.998603961	  -1.998603961
  -0.996861981	   1.227563976	  -1.960112962
  -0.349773993	   0.231921996	   0.381249993
  -0.257663995	  -0.637571988	   1.998603961
   0.399305992	  -1.172785977	   1.998603961
   0.666729987	  -0.637571988	   1.998603961
  -0.643305988	   0.773723985	   0.321713994
  -1.998603961	   1.998603961	  -1.980303962
  -1.998603961	   1.918632963	  -1.998603961
  -1.966029962	   1.721053967	  -1.998603961
  -0.518682990	   0.777932985	  -0.243877995
  -0.170677997	  -0.209107996	   1.998603961
   0.459695991	  -1.006438981	   1.998603961
   1.032729980	  -0.862539983	   1.998603961
   0.070515999	   0.758351985	   1.040415980
  -1.998603961	   1.998603961	  -1.927050963
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.878738964	  -1.998603961
   0.072711999	   1.275021975	  -0.058742999
  -0.364596993	  -0.055814999	   1.907225963
  -0.383811993	  -1.045051980	   1.998603961
   0.274499995	  -1.433011972	   1.998603961
   0.211791996	  -0.639279988	   1.998603961
  -0.475860991	   1.303874975	   0.820327984
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.998603961	  -1.998603961
  -0.202275996	   1.682684968	  -0.478178991
  -0.263641995	   0.392717992	   1.998603961
   0.456645991	  -0.649161987	   1.998603961
   1.310889975	  -1.031265980	   1.998603961
   1.054262980	  -0.253576995	   1.998603961
  -0.377711993	   1.634372968	   0.287187994
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.998603961	  -1.998603961
  -1.702753967	   1.567943970	  -1.998603961
  -0.250892995	   0.721080986	   0.900603983
   0.191844996	  -0.172812997	   1.998603961
   0.891514983	  -1.086165979	   1.998603961
   1.284598975	  -0.390826992	   1.998603961
  -0.169152997	   1.357371974	   0.498125990
  -1.998603961	   1.998603961	  -1.675425968
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.828413965	  -1.998603961
  -0.222527996	   1.374329973	  -0.910058982
  -0.238753995	   0.507519990	   1.915033963
  -0.397841992	  -0.531370990	   1.998603961
   0.133772997	  -0.738038986	   1.998603961
   0.290542994	  -0.371245993	   1.998603961
  -0.244182995	   0.907862982	   0.618234988
  -1.802183965	   1.998603961	  -1.948827962
  -1.998603961	   1.998603961	  -1.998603961
  -1.688540967	   1.627540969	  -1.998603961
  -0.071369999	   1.189926977	  -0.829416984
  -0.578645989	   0.381798993	   1.998603961
  -1.018699980	  -0.600544988	   1.998603961
   0.011834000	  -0.936532982	   1.998603961
   0.517523990	  -0.487938991	   1.998603961
  -0.115411998	   1.217681977	   0.156952997
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.998603961	  -1.998603961
  -1.365301974	   1.658650968	  -1.998603961
   0.214597996	   0.779457985	   1.521461971
   0.025193000	  -0.146399997	   1.998603961
   0.253393995	  -0.548877989	   1.998603961
   0.657762987	  -0.205203996	   1.998603961
  -0.094122998	   0.968740981	   0.565225989
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.998603961	  -1.998603961
  -0.150425997	   1.121728978	   0.602862988
   0.342331993	   0.197700996	   1.998603961
   0.195016996	  -0.322445994	   1.998603961
   0.849119984	  -0.280294995	   1.998603961
   0.270229995	   0.663923987	   1.208592977
  -1.098243979	   1.902345963	  -0.936715982
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.972434962	  -1.998603961
  -0.865711983	   1.555194970	  -1.347550974
  -0.513131990	   0.779457985	   0.728034986
  -0.871689983	   0.357703993	   1.998603961
  -0.329887994	  -0.154817997	   1.998603961
   0.688262987	  -0.469699991	   1.998603961
   0.198188996	   0.581756989	   1.104831979
  -1.660419968	   1.971641962	  -1.998603961
  -1.998603961	   1.839759964	  -1.998603961
  -1.998603961	   1.677438968	  -1.998603961
  -0.284930995	   1.347489974	  -0.117668998
  -0.244060995	   0.442737991	   1.998603961
  -0.745175986	   0.208924996	   1.998603961
  -0.011468000	  -0.189709996	   1.998603961
   0.493855990	   0.318541994	   1.998603961
  -0.339159993	   1.639374968	  -0.693508987
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.538785970	  -1.998603961
  -0.791413985	   1.655417968	  -1.998603961
  -0.122975998	   0.969655981	   0.415836992
  -0.729193986	   0.904141983	   1.998603961
  -1.203895977	   0.830209984	   1.998603961
  -0.234178995	  -0.147436997	   1.998603961
   0.187513996	   0.284686995	   1.521522971
  -0.743711986	   1.683111968	  -0.691678987
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.635165968	  -1.998603961
  -0.727851986	   1.516947971	  -1.614852969
  -0.004331000	   0.597677988	   1.080675979
  -0.319273994	   0.068136999	   1.998603961
  -0.304023994	  -0.201604996	   1.998603961
   0.460793991	  -0.221612996	   1.998603961
  -0.190807996	   0.810262984	   0.765061985
  -1.423190973	   1.985488962	  -1.998603961
  -1.998603961	   1.616011969	  -1.998603961
  -1.851959964	   1.475040972	  -1.998603961
  -0.188428996	   1.045783980	  -0.288407994
  -0.673439987	   0.608718988	   1.998603961
  -0.936959982	   0.521732990	   1.998603961
  -0.129746997	  -0.149571997	   1.998603961
   0.531919990	   0.169518997	   1.716295967
  -0.623602988	   1.330653974	  -0.325983994
  -1.998603961	   1.811943965	  -1.998603961
  -1.998603961	   1.272398975	  -1.998603961
  -1.266786976	   1.423617973	  -1.998603961
  -0.223076996	   0.857415983	   0.341721993
  -0.834479984	   0.455791991	   1.998603961
  -1.089520979	  -0.099124998	   1.998603961
   0.529906990	  -0.138835997	   1.998603961
   0.096562998	   0.826732984	   0.498308990
  -1.646206968	   1.866477964	  -1.998603961
  -1.998603961	   1.675486968	  -1.998603961
  -1.998603961	   1.584108969	  -1.998603961
  -0.327813994	   1.582400969	  -0.602740988
   0.034830999	   0.838444984	   1.981340962
  -0.952636982	  -0.029523999	   1.998603961
  -0.000183000	  -0.274987995	   1.998603961
   0.348858993	   0.211913996	   1.998603961
  -0.642146988	   1.465890972	  -0.462562991
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.339925974	  -1.998603961
  -0.624578988	   1.404524973	  -1.998603961
   0.168115997	   0.916707982	   0.745419986
  -0.879253983	   0.583159989	   1.998603961
  -1.020895980	   0.356849993	   1.998603961
  -0.042272999	   0.070881999	   1.998603961
  -0.107359998	   0.849180984	   0.935861982
  -1.153082978	   1.944679962	  -1.916375963
  -1.998603961	   1.568065970	  -1.998603961
  -1.998603961	   1.240739976	  -1.998603961
  -0.068014999	   1.322601974	  -0.903165983
  -0.310306994	   0.919635982	   1.602164969
  -1.571176970	   0.866199983	   1.998603961
  -0.568824989	   0.082776998	   1.998603961
   0.530272990	   0.023241000	   1.787604966
  -0.246866995	   1.047857980	  -0.446214991
  -1.746734966	   1.606678969	  -1.998603961
  -1.998603961	   1.051517980	  -1.998603961
  -0.831246984	   1.281121975	  -1.998603961
   0.089242998	   0.837773984	   0.357215993
  -0.947085982	   0.854609984	   1.998603961
  -1.998603961	   0.401501992	   1.998603961
   0.617807988	   0.014823000	   1.998603961
   0.722971986	   0.863332983	   0.610060988
  -0.906886982	   1.998603961	  -1.998603961
  -1.998603961	   1.512738971	  -1.998603961
  -1.581973969	   1.455215972	  -1.998603961
   0.319639994	   0.888647983	  -0.499589990
  -0.032329999	   0.473725991	   1.886668964
  -1.200784977	   0.268094995	   1.998603961
  -0.861746983	   0.156647997	   1.998603961
  -0.211181996	   0.383689993	   1.737035966
  -0.719067986	   1.388725973	  -0.634643988
  -1.743440966	   1.536528970	  -1.998603961
  -1.998603961	   1.101049979	  -1.998603961
  -0.096135998	   1.375488973	  -1.796022965
  -0.041540999	   0.946719982	   0.636412988
  -1.488033971	   0.689116987	   1.998603961
  -1.925769963	   0.467137991	   1.998603961
  -1.051639980	  -0.443469991	   1.998603961
   0.714126986	   0.298045994	   1.998603961
  -0.118339998	   1.998603961	  -0.922624982
  -1.998603961	   1.998603961	  -1.998603961
  -1.998603961	   1.705803967	  -1.998603961
  -0.646050988	   0.874556983	  -1.998603961
  -0.382835993	   0.673561987	   0.525880990
  -1.040354980	   0.332510994	   1.998603961
  -0.799221985	  -0.112971998	   1.998603961
  -0.216061996	  -0.263519995	   1.998603961
  -0.176350997	   0.484156991	   0.866321983
  -1.375854973	   1.451494972	  -1.998603961
  -1.998603961	   1.104709979	  -1.998603961
  -1.466012972	   1.135087978	  -1.998603961
   0.311282994	   0.878460983	   0.257419995
  -0.752251985	   0.385763993	   1.998603961
  -1.391226973	   0.037941999	   1.998603961
  -0.291884994	  -0.027876999	   1.998603961
  -0.324824994	   0.845947984	   0.330558994
  -1.567577970	   1.834635965	  -1.998603961
  -1.998603961	   1.486813971	  -1.998603961
  -1.141858978	   1.293199975	  -1.998603961
   0.320371994	   0.844971984	  -0.503371990
  -0.733097986	   0.388813992	   1.998603961
  -1.582949969	   0.022631000	   1.998603961
  -1.043587980	  -0.330741994	   1.998603961
  -0.241803995	   0.117241998	   1.446248972
  -0.647758987	   1.192732977	  -0.914694982
  -1.655600968	   1.598321969	  -1.998603961
  -1.919486963	   1.206518977	  -1.998603961
  -0.333608994	   1.128255978	  -1.881727964
  -0.248208995	   0.516425990	   1.122887978
  -1.804806965	   0.283283995	   1.998603961
  -1.835001965	  -0.035623999	   1.998603961
   0.081678998	   0.076310999	   1.998603961
   0.150669997	   1.172907977	  -0.848509984
  -1.318880975	   1.733192967	  -1.998603961
  -1.872699964	   1.260930976	  -1.998603961
  -0.324763994	   1.275936975	  -1.998603961
  -0.260103995	   0.900603983	   0.642817988
  -1.596125969	   0.670145987	   1.998603961
  -1.998603961	   0.210205996	   1.998603961
  -0.686798987	  -0.209229996	   1.998603961
  -0.099063998	   0.298167994	   1.501758971
  -0.457682991	   1.452226972	  -1.206274977
  -1.855436964	   1.512067971	  -1.998603961
  -1.737340966	   1.326993974	  -1.998603961
   0.121938998	   1.247510976	  -1.478212971
  -0.197395996	   0.808432984	   0.720165986
  -1.697934967	   0.782873985	   1.998603961
  -1.982560962	   0.481411991	   1.998603961
  -0.511911990	   0.032146999	   1.998603961
   0.014884000	   0.612744988	   0.750238986
  -0.692471987	   1.514934971	  -1.871113964
  -1.998603961	   1.303081975	  -1.998603961
  -1.790837965	   1.518472971	  -1.998603961
   0.002928000	   1.656271968	  -1.599053969
  -0.152133997	   1.171870977	   1.575812970
  -1.510542971	   0.747066986	   1.998603961
  -1.625405969	   0.339708993	   1.998603961
  -0.566811989	   0.025924999	   1.998603961
   0.047701999	   0.630739988	   1.383052973
  -0.217952996	   1.665299968	  -1.312170975
  -1.667190968	   1.921255963	  -1.998603961
  -1.998603961	   1.676462968	  -1.998603961
  -0.215695996	   1.771744966	  -1.998603961
  -0.453351991	   1.733375967	   0.654224987
  -1.821215965	   0.992896981	   1.998603961
  -1.633274968	   0.212889996	   1.998603961
  -0.351359993	  -0.397475992	   1.998603961
   0.059291999	   0.252661995	   1.273496975
  -0.775309985	   1.052554980	  -1.337058974
  -1.453690972	   0.660690987	  -1.998603961
  -1.126974978	   0.601398988	  -1.763326966
  -1.015161980	   0.092231998	  -1.279413975
  -0.745053986	  -0.325800994	  -0.352457993
  -0.602130988	  -0.373563993	   0.090950998
  -0.785069985	  -0.418215992	   0.198859996
  -1.089398979	  -0.512643990	  -0.142190997
  -1.232504976	  -0.684663987	  -0.230518996
  -1.262760976	  -1.050175980	  -0.188062996
  -1.014856980	  -1.382381973	  -0.072223999
  -0.903653983	  -1.314305975	  -0.180803997
  -0.844605984	  -0.530516990	  -0.384543993
  -0.198005996	   1.385919973	  -0.611036988
  -1.570566970	   1.998603961	   0.870713983
  -1.452836972	   1.998603961	   0.180315997
  -0.641780988	   1.302654975	  -0.350810993
  -0.611036988	   0.455974991	   0.209839996
  -0.792694985	  -0.688445987	  -0.332144994
  -1.365423974	  -1.846408964	  -0.266142995
  -1.592038969	  -1.998603961	   0.286699994
  -0.834540984	  -1.935041963	   0.194894996
  -0.949464982	  -1.494438971	  -0.510325990
  -0.582305989	  -0.613476988	  -0.754691985
   0.111385998	   1.499745971	  -0.259371995
  -1.604482969	   1.998603961	   1.060545980
  -1.053286980	   1.998603961	  -0.210754996
  -0.770734985	   0.532041990	  -0.216976996
  -1.124107978	  -1.129292978	  -0.158355997
  -1.437281972	  -1.998603961	  -0.314088994
  -1.442649972	  -1.998603961	   0.011529000
  -1.244643976	  -1.674571968	  -0.549060989
  -1.085799979	  -1.491083971	  -0.801661985
  -0.510935990	  -0.528503990	  -0.164211997
  -0.069417999	   1.689882967	   0.083752998
  -1.665055968	   1.998603961	   1.321137975
  -1.168088977	   1.998603961	  -0.159148997
  -0.740234986	   1.022664980	  -0.652943987
  -0.833991984	  -0.174093997	  -0.298777994
  -1.219633976	  -1.318758975	  -0.582427989
  -1.615096969	  -1.998603961	  -0.297069994
  -1.223659976	  -1.998603961	   0.527649990
  -0.756277985	  -1.861536964	  -0.106932998
  -0.752983985	  -1.359140974	  -0.395523992
  -0.009394000	   0.536433990	  -0.220331996
  -1.187242977	   1.998603961	   1.571664970
  -1.998603961	   1.998603961	   0.778725985
